"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multi-mode SDR VSAT against big disasters","N. Suematsu; H. Oguma; S. Eguchi; S. Kameda; M. Sasanuma; K. Kuroda","Research Institute of Electrical Communication (RIEC), Tohoku University, Sendai, Japan; Research Institute of Electrical Communication (RIEC), Tohoku University, Sendai, Japan; Toyama National College, Toyama, Japan; SKY Perfect JSAT Corporation, Tokyo, Japan; ISB Corporation, Kanagawa, Japan; Cyber Creative Institute, Tokyo, Japan","2013 European Microwave Conference","23 Dec 2013","2013","","","842","845","As a result of the great east Japan earthquake, terrestrial communication infrastructure was seriously damaged. Thus the importance of secure satellite communication measures based on very small aperture antenna terminal (VSAT) systems has been recognized. In order to satisfy the various demands for urgent life line recovery, we have started an R&D project of “Satellite Communication Networks Valid for Disaster Recovery” as the next generation VSAT system. This project contains following three research topics. (1) multi-mode VSAT's based on software defined radio (SDR) technology, (2) low power consumption VSAT's and (3) emergency mode adaptive bandwidth control technique for HUB earth station.","","978-2-87487-031-6","10.23919/EuMC.2013.6686788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6686788","Satellite Communication;VSAT;SDR;Multi-Mode;Ku-Band;Cognitive radio;RFIC","Bandwidth;Software;Modems;Satellites;Satellite broadcasting;Field programmable gate arrays","disasters;earthquake engineering;next generation networks;satellite ground stations;software radio;telecommunication security","multimode SDR VSAT;big disasters;Japan earthquake;terrestrial communication infrastructure;secure satellite communication measures;very small aperture antenna terminal;VSAT systems;R&D project;satellite communication networks;disaster recovery;next generation VSAT system;multimode VSAT;software defined radio technology;emergency mode adaptive bandwidth control technique;HUB earth station","","3","","9","","23 Dec 2013","","","IEEE","IEEE Conferences"
"Power consumption aware software architecture for M-health applications with adaptive security of network protocols","V. Ciric; J. Zlatanovic; E. Milovanovic; N. Stojanovic","Faculty of Electronic Engineering, University of Nis, Nis, Serbia; Nissatech Innovation Centre d.o.o., Nis, Serbia; Faculty of Electronic Engineering, University of Nis, Nis, Serbia; Nissatech Innovation Centre d.o.o., Nis, Serbia","2015 12th International Conference on Telecommunication in Modern Satellite, Cable and Broadcasting Services (TELSIKS)","17 Dec 2015","2015","","","297","300","The goal of this paper is development of software architecture for mobile devices, which is able to trade-off between security levels and power consumption. The analysis of the influence of different security protocols on power consumption is given. The proposed architecture is described in detail. Three different security levels with corresponding cipher suites are proposed: low, medium and high. The architecture is implemented on Android platform. The difference in power consumptions of the cipher suites in high and low security/power profiles is around 8.2% for WiFi, and 9.6% for 3G network. In order to further reduce the power consumption during network communication, the delay between sending two successive packets is analyzed. The proposed architecture is capable of stalling packets and sending them in burst-mode, letting the network interface to stay in low-power mode for a longer period of time. The power consumption in this mode is reduced for additional 25%.","","978-1-4673-7516-0","10.1109/TELSKS.2015.7357791","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7357791","Mobile applications;security protocols;battery life;power consumption","Ciphers","3G mobile communication;access protocols;Android (operating system);cryptography;power consumption;software architecture;telecommunication power management;wireless LAN","stalling packets;successive packets;3G network;WiFi;Android platform;cipher suites;security protocols;security levels;mobile devices;network protocols;adaptive security;M-health applications;software architecture;power consumption aware","","","","12","IEEE","17 Dec 2015","","","IEEE","IEEE Conferences"
"Architecture and fuzzy adaptive security algorithm in intelligent firewall","Jun Zou; Kaining Lu; Zhigang Jin","School of Electronic Information Engineering, Tianjin University, TJU, Tianjin, China; School of Electronic Information Engineering, Tianjin University, TJU, Tianjin, China; School of Electronic Information Engineering, Tianjin University, TJU, Tianjin, China","MILCOM 2002. Proceedings","25 Feb 2003","2002","2","","1145","1149 vol.2","The architecture of an intelligent firewall is presented and then its modules are described in detail. A fuzzy controller is the core module and the characteristics of packets are fuzzified as its inputs. Based on the fuzzy adaptive security algorithm, the overall security level of each kind of packet can be figured out and adjusted according to the varying states of the packets. The intelligent firewall can respond to these changes and take different actions accordingly. Therefore, the intelligent firewall resolves the conflict between security and speed and retains both high security and high performance.","","0-7803-7625-0","10.1109/MILCOM.2002.1179639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1179639","","Data security;Monitoring;Data mining;Filters;Fuzzy control;Information security;TCPIP;Computer crime;Computer networks;Application software","authorisation;computer networks;telecommunication security;computer crime;fuzzy systems;fuzzy control;adaptive control","intelligent firewall architecture;fuzzy adaptive security algorithm;fuzzy controller;security;computer networks;computer crime;network security;adaptive control","","2","","7","IEEE","25 Feb 2003","","","IEEE","IEEE Conferences"
"Crossing Boundaries: On the Inevitable Intertwining of Digital, Physical, and Social Spaces","B. Nuseibeh","The Open University, Milton Keynes, Buckinghamshire, GB","2017 IEEE/ACM 3rd International Workshop on Software Engineering for Smart Cyber-Physical Systems (SEsCPS)","7 Jul 2017","2017","","","2","2","Summary form only given. ""Having Divided to Conquer We Must Reunite [to] Rule"". Decomposition of problems and systems into smaller, more manageable units has been at the heart of software engineering practice for decades. ""Separation of concerns"" gives software engineers the conceptual and practical tools to focus their attention, and their tools, on the parts of the problem or solution to which they are best suited. Perhaps one of the earliest boundaries used to separate concerns is that which exists between hardware and software - once that boundary is drawn, software engineers were able to focus their attention on the development of software within the hardware boundaries chosen. There has however, been a steady erosion of such boundaries: digital and physical connectivity have become the norm, and increasingly such connectivity can be ad hoc, spontaneous, and often unplanned (perhaps best exemplified by the Internet of Things paradigm). Moreover, the fluid and disappearing boundaries between technology and people have radically affected social behaviours (again, perhaps well exemplified by the proliferation of mobile and ubiquitous computing such as wearable and 'smart' technologies used in variety of personal and community settings). Such convergence between digital, physical, and social spaces has provided exciting opportunities for software engineers to, literally, 'cross boundaries', and, as a result, to have an impact on the physical and social worlds in which the software they build will operate. But in this brave new world with porous boundaries, security engineering and privacy management challenges abound. Effective security depends on the ability to control access to assets protected by boundaries. Effective privacy management depends on informed, consensual sharing of information across boundaries. Our thesis is that, although increasingly invisible, and rightly so, explicit awareness and sometimes representation of boundaries in cyber-physical-social systems facilitate good old fashioned separation of concerns, which in turn enables more effective software engineering of secure, privacy-aware software. We support our thesis with examples from our research in adaptive security and privacy.","","978-1-5386-4043-2","10.1109/SEsCPS.2017.6","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7968016","adaptive security and privacy;cyber-physical-social systems","Software;Security;Privacy;Software engineering;Tools;Conferences;Cyber-physical systems","software engineering","crossing boundaries;digital spaces;physical spaces;social spaces;software engineering practice;software engineers;physical connectivity;Internet of Things;mobile computing;ubiquitous computing;wearable;smart technologies;porous boundaries;security engineering;privacy management;cyber-physical-social systems;privacy-aware software;adaptive security","","","","","IEEE","7 Jul 2017","","","IEEE","IEEE Conferences"
"On the role of primary and secondary assets in adaptive security: An application in smart grids","L. Pasquale; M. Salehie; R. Ali; I. Omoronyia; B. Nuseibeh","Lero-Irish Software Engineering Research Centre, Limerick, Ireland; Lero-Irish Software Engineering Research Centre, Limerick, Ireland; Bournemouth University, UK; Lero-Irish Software Engineering Research Centre, Limerick, Ireland; Department of computing, Open University, Milton Keynes, UK","2012 7th International Symposium on Software Engineering for Adaptive and Self-Managing Systems (SEAMS)","25 Jun 2012","2012","","","165","170","Adaptive security aims to protect valuable assets managed by a system, by applying a varying set of security controls. Engineering adaptive security is not an easy task. A set of effective security countermeasures should be identified. These countermeasures should not only be applied to (primary) assets that customers desire to protect, but also to other (secondary) assets that can be exploited by attackers to harm the primary assets. Another challenge arises when assets vary dynamically at runtime. To accommodate these variabilities, it is necessary to monitor changes in assets, and apply the most appropriate countermeasures at runtime. The paper provides three main contributions for engineering adaptive security. First, it proposes a modeling notation to represent primary and secondary assets, along with their variability. Second, it describes how to use the extended models in engineering security requirements and designing required monitoring functions. Third, the paper illustrates our approach through a set of adaptive security scenarios in the customer domain of a smart grid. We suggest that modeling secondary assets aids the deployment of countermeasures, and, in combination with a representation of assets variability, facilitates the design of monitoring functions.","2157-2321","978-1-4673-1787-0","10.1109/SEAMS.2012.6224403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224403","Adaptive security;Smart grid;Assets;Adaptive software","Security;Home appliances;Smart grids;Cameras;Monitoring;Buildings;Energy management","asset management;power engineering computing;power system security;security of data;smart power grids","valuable asset management;security control;security countermeasures;primary assets;engineering adaptive security requirement;secondary assets;customer domain;smart grid;asset variability;monitoring function","","4","","8","IEEE","25 Jun 2012","","","IEEE","IEEE Conferences"
"Dynamic adaptation and reconfiguration of security in mobile devices","M. Amoud; O. Roudies","SIWeb Team - Ecole Mohammadia d'Ingénieurs (EMI), Mohammed V University in Rabat, Morocco; SIWeb Team - Ecole Mohammadia d'Ingénieurs (EMI), Mohammed V University in Rabat, Morocco","2017 International Conference On Cyber Incident Response, Coordination, Containment & Control (Cyber Incident)","5 Oct 2017","2017","","","1","6","Mobile Devices offer enriched services and information for the end users. Achieving security in such a dynamic and heterogeneous environment is a challenging task. Hence, adaptive security is an applicable solution for this challenge. It is able to automatically select security mechanisms and their parameters at runtime in order to preserve the required security level in a changing environment. In this paper, we propose a self-adaptive security solution for Mobile Devices (Smartphone, Tablets,...) based on the combination of the MAPE-K reference model to dynamic negotiate and deploy of security policies, and DSPL approach to reconfigure the security level of the applications at runtime and monitor the changes in the context. The novelty of our approach comes from dynamic negotiation of security policies and automatic reconfiguration of security level to instantiate the new security policies at runtime in order to be capable of deploying adaptive security mechanisms to satisfy different security needs at different conditions.","","978-1-5090-5066-6","10.1109/CYBERINCIDENT.2017.8054639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8054639","Adaptive Security;Autonomic Computing;MAPE-K;Dynamic Software Product Lines;Mobile Devices","Security;Runtime;Monitoring;Adaptive systems;Adaptation models;Mobile handsets;Context modeling","mobile computing;security of data","security policies;self-adaptive security solution;dynamic negotiation;mobile devices;MAPE-K reference model;DSPL approach","","4","","20","IEEE","5 Oct 2017","","","IEEE","IEEE Conferences"
"Integration of Multiple IP Domains in Low-Cost and Security-Oriented Small Networks","S. Kodama; R. Nakagawa","Research Center, Tokyo University of Science, Noda-shi, Chiba, Japan; Department of Information Sciences, Tokyo University of Science, Noda-shi, Chiba, Japan","2018 Tenth International Conference on Ubiquitous and Future Networks (ICUFN)","16 Aug 2018","2018","","","110","113","This paper has two main aims. The first is to reduce hardware management-related issues when working with complex networks, such as a lack of flexibility and scalability with regard to global configuration changes. The second is to create a communication library that provides programmable network function virtualization, helping to achieve the first aim. Specifically, we target low-cost, security-oriented networks that use broadband routers as L3 switches. When such networks have multiple IP domains between the external gateway and internal networks, domains that are lower in the hierarchy become more secure, but at the cost of flexibility. Our proposed system architecture aims to increase communication flexibility in such networks without requiring complex encapsulation and achieves this goal via a practical method that does not change the packet size. Finally, we conduct tests using an experimental implementation of the system, demonstrating its scalability.","2165-8536","978-1-5386-4646-5","10.1109/ICUFN.2018.8436656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8436656","Software Defined Network;Private Network;Network Management System","Scalability;Systems architecture;Logic gates;Libraries;Network function virtualization;System software;IP networks","computer network management;internetworking;IP networks;protocols;telecommunication security;virtualisation","multiple IP domains;hardware management-related issues;complex networks;global configuration changes;communication library;programmable network function virtualization;security-oriented networks;communication flexibility;complex encapsulation","","","","7","IEEE","16 Aug 2018","","","IEEE","IEEE Conferences"
"Multi modal verification for teleservices and security applications (M2VTS)","G. Richard; Y. Mengay; I. Guis; N. Suaudeau; J. Boudy; P. Lockwood; C. Fernandez; F. Fernandez; C. Kotropoulos; A. Tefas; Pitas; R. Heimgartner; P. Ryser; C. Beumier; P. Verlinde; S. Pigeon; G. Matas; J. Kittler; J. Biglin; Y. Abdeljaoued; E. Meurville; L. Besacier; M. Ansorge; G. Maitre; J. Luettin; S. Ben-Yacoub; B. Ruiz; K. Aldama; J. Cortes","Matra Nortel Communications, Bois d'Arcy, France; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","Proceedings IEEE International Conference on Multimedia Computing and Systems","6 Aug 2002","1999","2","","1061","1064 vol.2","The paper presents the European ACTS project ""M2VTS"" which stands for Multi Modal Verification for Teleservices and Security Applications. The primary goal of this project is to address the issue of secured access to local and centralised services in a multimedia environment. The main objective is to extend the scope of application of network based services by adding novel and intelligent functionalities, enabled by automatic verification systems combining multimodal strategies (secured access based on speech, image or other information). The objectives of the project are also to show that limitations of individual technologies (speaker verification, frontal face authentication, profile identification...) can be overcome by relying on multi modal decisions (combination or fusion of these technologies).","","0-7695-0253-9","10.1109/MMCS.1999.778659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=778659","","Authentication;Testing;Face recognition;Security;Software prototyping;Intelligent networks;Speech;Prototypes;Biometrics;Workstations","multimedia systems;telecommunication services;security of data;access control;speaker recognition","multi modal verification;teleservices;security applications;European ACTS project;M2VTS;secured access;multimedia environment;network based services;intelligent functionalities;automatic verification systems;multimodal strategies;speaker verification;frontal face authentication;profile identification;multi modal decisions","","3","","15","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Classification and Mapping of Adaptive Security for Mobile Computing","M. Sajjad; A. Ahmad; A. W. Malik; A. B. Altamimi; I. Alseadoon","School of Electrical Engineering and Computer Science (SEECS), National University of Sciences and Technology (NUST), Islamabad, Pakistan; College of Computer Science and Engineering (CCSE), University of Ha'il (UoH), Ha'il, Kingdom of Saudi Arabia; School of Electrical Engineering and Computer Science (SEECS), National University of Sciences and Technology (NUST), Islamabad, Pakistan; College of Computer Science and Engineering (CCSE), University of Ha'il (UoH), Ha'il, Kingdom of Saudi Arabia; College of Computer Science and Engineering (CCSE), University of Ha'il (UoH), Ha'il, Kingdom of Saudi Arabia","IEEE Transactions on Emerging Topics in Computing","3 Sep 2020","2020","8","3","814","832","Context: Mobile computing has emerged as a disruptive technology that has empowered its users with portable, connected and context-aware computation. However, issues such as resource poverty, energy efficiency and specifically data security and privacy represents the critical challenges for mobile computing. Objective: The objective of this work is to systematically identify, taxonomically classify and map the state-of-research on adaptive security (a.k.a. self-protection) for mobile computing. Methodology: We followed evidence based software engineering method to conduct a systematic mapping study of 43 qualitatively selected studies-published from 2003 to 2017-on adaptive security for mobile computing. Results and Conclusions: Classification and mapping of the research highlights three prominent themes that support adaptive security for (i) Mobile Device Data and Resources, (ii) Mobile to Mobile Communication, and (iii) Mobile to Server Communication. Mapping analysis suggests that security of mobile device data and resources is the most researched theme. The mapping study highlights that active and futuristic research trends are primarily focused on security as a service, whereas; the frequent research challenges relate to self-protecting mobile devices, user-driven privacy decisions and context-aware security. The results of the mapping study facilitate knowledge transfer that can benefit researchers and practitioners to understand the role of adaptive and context-aware security in mobile computing environments.","2168-6750","","10.1109/TETC.2018.2791459","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8252799","Autonomic computing;evidence based software engineering;mobile computing;security;mapping study","Security;Mobile computing;Mobile handsets;Mobile communication;Servers;Data privacy;Systematics","data privacy;mobile computing;security of data;software engineering;ubiquitous computing","mobile device data;Mobile Communication;mapping study highlights;mobile devices;context-aware security;mobile computing environments;adaptive security;context-aware computation;data security;systematic mapping study","","8","","31","IEEE","9 Jan 2018","","","IEEE","IEEE Journals"
"Requirements-driven adaptive security: Protecting variable assets at runtime","M. Salehie; L. Pasquale; I. Omoronyia; R. Ali; B. Nuseibeh","Lero-Irish Software Engineering Research Centre, Limerick, Ireland; Lero-Irish Software Engineering Research Centre, Limerick, Ireland; Lero-Irish Software Engineering Research Centre, Limerick, Ireland; School of Design, Engineering and Computing, Bournemouth University, Bournemouth, UK; Department of computing, Open University, Milton Keynes, UK","2012 20th IEEE International Requirements Engineering Conference (RE)","10 Nov 2012","2012","","","111","120","Security is primarily concerned with protecting assets from harm. Identifying and evaluating assets are therefore key activities in any security engineering process - from modeling threats and attacks, discovering existing vulnerabilities, to selecting appropriate countermeasures. However, despite their crucial role, assets are often neglected during the development of secure software systems. Indeed, many systems are designed with fixed security boundaries and assumptions, without the possibility to adapt when assets change unexpectedly, new threats arise, or undiscovered vulnerabilities are revealed. To handle such changes, systems must be capable of dynamically enabling different security countermeasures. This paper promotes assets as first-class entities in engineering secure software systems. An asset model is related to requirements, expressed through a goal model, and the objectives of an attacker, expressed through a threat model. These models are then used as input to build a causal network to analyze system security in different situations, and to enable, when necessary, a set of countermeasures to mitigate security threats. The causal network is conceived as a runtime entity that tracks relevant changes that may arise at runtime, and enables a new set of countermeasures. We illustrate and evaluate our proposed approach by applying it to a substantive example concerned with security of mobile phones.","2332-6441","978-1-4673-2785-5","10.1109/RE.2012.6345794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6345794","Security requirements;Adaptation;Causal reasoning","Security;Adaptation models;Runtime;Mobile handsets;Credit cards;Analytical models;Usability","security of data;software engineering;systems analysis","requirements-driven adaptive security;security engineering process;secure software systems;undiscovered vulnerabilities;security countermeasures;secure software engineering systems;variable asset protection","","43","","25","IEEE","10 Nov 2012","","","IEEE","IEEE Conferences"
"Design and Research of Intelligent Analysis System of Operating State of Electric Energy Metering Device Based on Computer Technology","Y. Jia; Q. Meng; B. Jiang; Z. Qu; Y. Lin; X. Su; D. Zhang; W. Mao; D. Su","Jilin Power Supply Company of State, Grid Jilin Electric Power Co., Ltd., Jilin, China; Jilin Power Supply Company of State, Grid Jilin Electric Power Co., Ltd., Jilin, China; Jilin Power Supply Company of State, Grid Jilin Electric Power Co., Ltd., Jilin, China; Jilin Power Supply Company of State, Grid Jilin Electric Power Co., Ltd., Jilin, China; Jilin Power Supply Company of State, Grid Jilin Electric Power Co., Ltd., Jilin, China; Jilin Power Supply Company of State, Grid Jilin Electric Power Co., Ltd., Jilin, China; Jilin Power Supply Company of State, Grid Jilin Electric Power Co., Ltd., Jilin, China; Jilin Power Supply Company of State, Grid Jilin Electric Power Co., Ltd., Jilin, China; Qingdao Dingxin Communication Co., Ltd., Qingdao, China","2023 IEEE International Conference on Control, Electronics and Computer Technology (ICCECT)","6 Jun 2023","2023","","","1491","1496","The model management of electric energy metering devices has been in the state of innovative management for a long time. This model can no longer meet the needs of industrial development in today’s market environment. In order to further strengthen the control of the working state of various electric energy metering devices, it has become an important content of the development of the times to use computer technology to study the intelligent analysis system of the working state of electric energy metering devices. This paper analyzes the various reasons for the failure of electric energy meters, discusses the technical characteristics of various abnormal situations, and puts forward reasonable monitoring principles. This paper completes the overall design of the computer-based intelligent analysis system for the operation status of electric energy metering devices, and designs an external monitoring and processing unit and a fully functional database system. This paper designs the overall structure of the monitoring system of the electric energy meter operation status. The research and development of the main station software of the electric meter state monitoring operating system focuses on the design of the software state monitoring processing unit. Experimental research shows that this paper combines the concept of differentiated operation and maintenance of electric energy metering devices, which reduces the on-site inspection of 33 current transformers in the city, and also helps to ensure the safe operation of the city’s electric power marketing security business.","","979-8-3503-9902-8","10.1109/ICCECT57938.2023.10141463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10141463","electric energy metering;status monitoring;running status;management system","Meters;Urban areas;Inspection;Software;Power systems;Computer security;Monitoring","current transformers;innovation management;power engineering computing;power markets;power meters","city;computer technology;computer-based intelligent analysis system;electric energy meter operation status;electric energy metering device;electric energy meters;electric meter state monitoring operating system;software state monitoring processing unit;working state","","","","15","IEEE","6 Jun 2023","","","IEEE","IEEE Conferences"
