"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Penetration state transition analysis: A rule-based intrusion detection approach","P. A. Porras; R. A. Kemmerer","Reliable Software Group, Department of Computer Science, University of California, Santa Barbara, CA, USA; Reliable Software Group, Department of Computer Science, University of California, Santa Barbara, CA, USA","[1992] Proceedings Eighth Annual Computer Security Application Conference","6 Aug 2002","1992","","","220","229","A new approach to representing computer penetrations is introduced called penetration state transition analysis. This approach models penetrations as a series of state transitions described in terms of signature actions and state descriptions. State transition diagrams are written to correspond to the states of an actual computer system, and these diagrams form the basis of a rule-based expert system for detecting penetrations, referred to as STAT.<>","","0-8186-3115-5","10.1109/CSAC.1992.228217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=228217","","Intrusion detection;Expert systems;Computer security;Data security;Data analysis;Postal services;Computer science;Research and development;Software tools;Real time systems","expert systems;security of data","rule-based intrusion detection;computer penetrations;penetration state transition analysis;signature actions;state descriptions;rule-based expert system;STAT","","59","36","18","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Security against hardware Trojan through a novel application of design obfuscation","R. S. Chakraborty; S. Bhunia","Department of Electrical Engg. and Computer Science, Case Western Reserve University, Cleveland, OH, USA; Department of Electrical Engg. and Computer Science, Case Western Reserve University, Cleveland, OH, USA","2009 IEEE/ACM International Conference on Computer-Aided Design - Digest of Technical Papers","28 Dec 2009","2009","","","113","116","Malicious hardware Trojan circuitry inserted in safety-critical applications is a major threat to national security. In this work, we propose a novel application of a key-based obfuscation technique to achieve security against hardware Trojans. The obfuscation scheme is based on modifying the state transition function of a given circuit by expanding its reachable state space and enabling it to operate in two distinct modes - the normal mode and the obfuscated mode. Such a modification obfuscates the rareness of the internal circuit nodes, thus making it difficult for an adversary to insert hard-to-detect Trojans. It also makes some inserted Trojans benign by making them activate only in the obfuscated mode. The combined effect leads to higher Trojan detectability and higher level of protection against such attack. Simulation results for a set of benchmark circuits show that the scheme is capable of achieving high levels of security at modest design overhead.","1558-2434","978-1-60558-800-1","10.1145/1687399.1687424","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5361306","Design obfuscation;hardware security;hardware Trojan","Hardware;Information security;Protection;National security;State-space methods;Circuit simulation;Circuit testing;Permission;Computational modeling;Logic design","circuit CAD;integrated circuit design;invasive software;monolithic integrated circuits;national security;safety-critical software","security;malicious hardware Trojan;design obfuscation;safety-critical applications;state transition function;reachable state space;internal circuit nodes","","68","2","9","","28 Dec 2009","","","IEEE","IEEE Conferences"
"A formal security model for microprocessor hardware","V. Lotz; V. Kessler; G. H. Walter","Siemens AG, Corporate Technology, Munich, Germany; Siemens AG, Corporate Technology, Munich, Germany; Infineon Technologies, Munich, Germany","IEEE Transactions on Software Engineering","6 Aug 2002","2000","26","8","702","712","The paper introduces a formal security model for a microprocessor hardware system. The model has been developed as part of the evaluation process of the processor product according to ITSEC assurance level E4. Novel aspects of the model are the need for defining integrity and confidentiality objectives on the hardware level without the operating system or application specification and security policy being given, and the utilization of an abstract function and data space. The security model consists of a system model given as a state transition automaton on infinite structures and the formalization of security objectives by means of properties of automaton behaviors. Validity of the security properties is proved. The paper compares the model with published ones and summarizes the lessons learned throughout the modeling process.","1939-3520","","10.1109/32.879809","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=879809","","Microprocessors;Hardware;Operating systems;Data security;Application software;Learning automata;Quality assurance;Formal specifications;Context modeling;Access control","microcomputers;security of data;data integrity;automata theory;theorem proving;formal verification;quality management","microprocessor hardware;formal security model;evaluation process;processor product;ITSEC assurance level;E4;integrity;confidentiality objectives;hardware level;operating system;application specification;security policy;abstract function;data space;system model;state transition automaton;infinite structures;security objectives;automaton behaviors;security properties;modeling process;validity proving","","5","","","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"An autonomic and policy-based authorization framework for OpenFlow networks","D. Rosendo; P. T. Endo; D. Sadok; J. Kelner","Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Universidade de Pernambuco, Caruaru, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil","2017 13th International Conference on Network and Service Management (CNSM)","15 Jan 2018","2017","","","1","5","The Network Access Control (NAC) management is a critical task, especially in current networks that are composed of many heterogeneous things (Internet of Things) connected to share data, resources and Internet access. The Software-Defined Networking (SDN) simplifies the network design and operation, and offers new opportunities (programmability, flexibility, dy-namicity, and standardization) to manage the network. Despite this, the access control management remains a challenge, once managing security policies involves dealing with a large set of access control rules, detecting conflicting policies, defining priorities, delegating rights, and reacting against network state changes and events. This work presents the HACFlow, a novel, autonomic, and policy-based framework for access control management in OpenFlow networks. HACFlow aims to simplify and automate the network management allowing network operators to govern rights of network entities by defining dynamic, fine-grained, and high-level access control policies. We analyzed the performance of HACFlow and compared it against related approaches.","2165-963X","978-3-901882-98-2","10.23919/CNSM.2017.8255990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8255990","Software-defined Networks;Internet of Things networks;Security management;Policy-based management;Autonomic and cognitive management","Access control;Manuals;Synchronization;Electronic mail;Communication networks","authorisation;computer network security;Internet;software defined networking;telecommunication network management","network design;access control rules;conflicting policies;network state changes;HACFlow;OpenFlow networks;network management;network operators;network entities;high-level access control policies;autonomic policy;authorization framework;heterogeneous things;Internet access;security policies;software-defined networking;network access control management","","4","","9","","15 Jan 2018","","","IEEE","IEEE Conferences"
"Software defined network: Future of networking","A. Prajapati; A. Sakadasariya; J. Patel","Computer Engineering and Information Technology Department, CGPIT, Bardoli, India; Computer Engineering and Information Technology Department, CGPIT, Bardoli, India; Computer Engineering and Information Technology Department, CGPIT, Bardoli, India","2018 2nd International Conference on Inventive Systems and Control (ICISC)","28 Jun 2018","2018","","","1351","1354","The digital world we live in has been lead by the evolution of Internet, which has created revolution. Today almost everything is connected and accessible from anywhere, everywhere. Unfortunately, the traditional IP network system is still complex, not easily manageable and difficult to reconfigure in case of any change or fault. Software Defined Networking (SDN) is an emerging paradigm separates the network's control logic from the underlying routers and switches, promoting logical centralization of network control and introducing the ability to program the network. It has become the focus in the current information and communication technology area because of its flexibility and programmability. SDN abstracts low-level network functionalities to simplify network management. The OpenFlow protocol implements the SDN concept by abstracting network elements. It offers flexible and scalable functionality for network by decoupling the network control from forwarding devices. SDN uses a REST API (Representational State Transfer) for communication between controller and another application.","","978-1-5386-0807-4","10.1109/ICISC.2018.8399028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399028","Software defined networking;network virtualization;network operating systems;OpenFlow;REST API","Software defined networking;Control systems;Protocols;Computer architecture;Tools;Security;Monitoring","application program interfaces;protocols;software defined networking","digital world;Software Defined Networking;switches;network control;network management;IP network system;network control logic;routers;low-level network functionalities;OpenFlow protocol;REST API;Representational State Transfer","","25","","13","IEEE","28 Jun 2018","","","IEEE","IEEE Conferences"
"Software and hardware co-verification for privacy-enhanced passive UHF RFID tag","Y. Li; T. Naksone; K. Sakiyama","Department of Informatics, The University of Electro-Communications, Chofu, Tokyo, Japan; Department of Informatics, The University of Electro-Communications, Chofu, Tokyo, Japan; Department of Informatics, The University of Electro-Communications, Chofu, Tokyo, Japan","2014 IEEE International Symposium on Electromagnetic Compatibility (EMC)","20 Nov 2014","2014","","","752","757","RFID system is one of the most important components for the construction of the Internet of Things. The wireless communication between the tag reader and the RFID tag is based on electromagnetic radiation, which is fully accessible by adversaries and brings the security and privacy problems. The RFID-based applications that are related to personal information urgently require the practical solution to the privacy protection. This work introduces a software and hardware combined functionality verification for a privacy-preserving RFID design. The target RFID design is the digital part of a passive UHF RFID tag with hash-based mutual authentication protocol and privacy-mode switch. We introduce the setup, the procedures and the results of the performed simulation-based and FPGA-based functionality verification. Finally, we explain the benefits and limitations of the performed experiments.","2158-1118","978-1-4799-5545-9","10.1109/ISEMC.2014.6899069","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6899069","","Radiofrequency identification;Authentication;Privacy;Field programmable gate arrays;Servers;Clocks;Software","electromagnetic wave propagation;protocols;radiofrequency identification;telecommunication security","software and hardware coverification;privacy enhanced passive UHF RFID tag;RFID system;Internet of Things;wireless communication;electromagnetic radiation;privacy problems;security problems;personal information;privacy protection;privacy preserving RFID design;authentication protocol;privacy mode switch;FPGA based functionality verification","","2","","13","IEEE","20 Nov 2014","","","IEEE","IEEE Conferences"
"Semi-valid fuzz testing case generation for stateful network protocol","R. Ma; S. Ren; K. Ma; C. Hu; J. Xue","Beijing Institute of Technology, Beijing, Beijing, CN; Beijing Institute of Technology, Beijing, Beijing, CN; Internet Center, Institute of Communication Standard Research, China Academy of Information and Communication Technology, Beijing 100191, China; Beijing Institute of Technology, Beijing, Beijing, CN; Beijing Institute of Technology, Beijing, Beijing, CN","Tsinghua Science and Technology","11 Sep 2017","2017","22","5","458","468","Network protocols are divided into stateless and stateful. Stateful network protocols have complex communication interactions and state transitions. However, the existing network protocol fuzzing does not support state transitions very well. This paper focuses on this issue and proposes the Semi-valid Fuzzing for the Stateful Network Protocol (SFSNP). The SFSNP analyzes protocol interactions and builds an extended finite state machine with a path marker for the network protocol; then it obtains test sequences of the extended finite state machine, and further performs the mutation operation using the semi-valid algorithm for each state transition in the test sequences; finally, it obtains fuzzing sequences. Moreover, because different test sequences may have the same state transitions, the SFSNP uses the state transition marking algorithm to reduce redundant test cases. By using the stateful rule tree of the protocol, the SFSNP extracts the constraints in the protocol specifications to construct semi-valid fuzz testing cases within the sub-protocol domain, and finally forms fuzzing sequences. Experimental results indicate that the SFSNP is reasonably effective at reducing the quantity of generated test cases and improving the quality of fuzz testing cases. The SFSNP can reduce redundancy and shorten testing time.","1007-0214","","10.23919/TST.2017.8030535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8030535","network protocol fuzzing; extended finite state machine; test sequence; state transition markingalgorithm; semi-valid algorithm","Testing;Security;Software;Trajectory;Transport protocols;Redundancy","computer network security;finite state machines;fuzzy set theory;program testing;transport protocols","SFSNP analyzes protocol interactions;extended finite state machine;test sequences;semivalid algorithm;state transition;stateful rule tree;protocol specifications;semivalid fuzz testing cases;Stateful Network Protocol;Semivalid Fuzzing;subprotocol domain;network protocol fuzzing","","2","","","","11 Sep 2017","","","TUP","TUP Journals"
"Evaluating a Representational State Transfer (REST) Architecture: What is the Impact of REST in My Architecture?","B. Costa; P. F. Pires; F. C. Delicato; P. Merson","Department of Computer Science, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Department of Computer Science, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Department of Computer Science, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Software Engineering Institute, Pittsburgh, PA, USA","2014 IEEE/IFIP Conference on Software Architecture","9 Jun 2014","2014","","","105","114","The use of Representational State Transfer (REST) as an architectural style for integrating services and applications brings several benefits, but also poses new challenges and risks. Particularly important among those risks are failures to effectively address quality attribute requirements such as security, reliability, and performance. An architecture evaluation early in the software life cycle can identify and help mitigate those risks. In this paper we present guidelines to assist architecture evaluation activities in REST-based systems. These guidelines can be systematically used in conjunction with scenario-based evaluation methods to reason about design considerations and trade-offs. This paper also presents a proof of concept to describe how to use the guidelines in the context of an Architecture Trade-off Analysis Method (ATAM) evaluation.","","978-1-4799-3412-6","10.1109/WICSA.2014.29","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6827107","software architecture evaluation;scenario-based evaluation guidelines;REST","Computer architecture;Servers;Guidelines;Protocols;Interviews;Concrete;Software","risk management;software architecture","REST architecture;representational state transfer architecture;quality attribute requirements;security attribute;reliability attribute;performance attribute;software life cycle;risk mitigation;architecture evaluation activities;REST-based systems;scenario-based evaluation methods;ATAM evaluation;architecture trade-off analysis method","","12","","22","IEEE","9 Jun 2014","","","IEEE","IEEE Conferences"
"Real-time risk assessment based on hidden Markov model and security configuration","D. Yu-Ting; Q. Hai-Peng; T. Xi-Long","Department of Computer Science, Ocean University of China, Qingdao, China; Department of Computer Science, Ocean University of China, Qingdao, China; Department of Computer Science, Ocean University of China, Qingdao, China","2014 International Conference on Information Science, Electronics and Electrical Engineering","6 Nov 2014","2014","3","","1600","1603","Most of the existing risk assessment methods are generally limited to external factors and ignore internal factors. Here we introduce a real-time method to network risk assessment that takes both external and internal factors into consideration. First, we apply intrusion detection system and configuration verification system to detect external and internal threats respectively. Then, to speculate system changes, a matrix that combines external and internal threats is added to hidden Markov models. Finally, new state transition probability matrices are automatically generated based on the changes, which remedies the deficiency of static transition matrix in the original models. Experimental results show that the improved algorithm can improve the accuracy and reliability of assessment results.","","978-1-4799-3197-2","10.1109/InfoSEEE.2014.6946191","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6946191","risk assessment;internal threats;real-time matrix;hidden Markov model","Hidden Markov models;Security;Risk management;Real-time systems;Probability distribution;Silicon;Information systems","hidden Markov models;real-time systems;risk management;security of data;software reliability","real-time risk assessment;security configuration;network risk assessment;intrusion detection system;configuration verification system;external threat detection;internal threat detection;hidden Markov models;state transition probability matrices","","6","","14","IEEE","6 Nov 2014","","","IEEE","IEEE Conferences"
"A cloud-assisted malware detection and suppression framework for wireless multimedia system in IoT based on dynamic differential game","W. Zhou; B. Yu","Zhengzhou Institute of Information Science and Technology, Zhengzhou 450001, China; Zhengzhou Institute of Information Science and Technology, Zhengzhou 450001, China","China Communications","21 Feb 2018","2018","15","2","209","223","As a novel dynamic network service infrastructure, Internet of Things (IoT) has gained remarkable popularity with obvious superiorities in the interoperability and real-time communication. Despite of the convenience in collecting information to provide the decision basis for the users, the vulnerability of embedded sensor nodes in multimedia devices makes the malware propagation a growing serious problem, which would harm the security of devices and their users financially and physically in wireless multimedia system (WMS). Therefore, many researches related to the malware propagation and suppression have been proposed to protect the topology and system security of wireless multimedia network. In these studies, the epidemic model is of great significance to the analysis of malware propagation. Considering the cloud and state transition of sensor nodes, a cloud-assisted model for malware detection and the dynamic differential game against malware propagation are proposed in this paper. Firstly, a SVM based malware detection model is constructed with the data sharing at the security platform in the cloud. Then the number of malware-infected nodes with physical infectivity to susceptible nodes is calculated precisely based on the attributes of WMS transmission. Then the state transition among WMS devices is defined by the modified epidemic model. Furthermore, a dynamic differential game and target cost function are successively derived for the Nash equilibrium between malware and WMS system. On this basis, a saddle-point malware detection and suppression algorithm is presented depending on the modified epidemic model and the computation of optimal strategies. Numerical results and comparisons show that the proposed algorithm can increase the utility of WMS efficiently and effectively.","1673-5447","","10.1109/CC.2018.8300282","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8300282","Internet of Things;wireless multimedia system;state transition;malware propagation;differential game","Malware;Cloud computing;Wireless sensor networks;Wireless communication;Communication system security;Multimedia communication","cloud computing;computer network security;game theory;Internet of Things;invasive software;multimedia communication;radiocommunication;topology","Internet of Things;malware suppression framework;cloud-assisted malware detection;saddle-point malware detection;modified epidemic model;WMS devices;malware-infected nodes;SVM based malware detection;state transition;wireless multimedia network;system security;topology;malware propagation;multimedia devices;embedded sensor nodes;dynamic network service infrastructure;dynamic differential game;IoT;wireless multimedia system","","19","","","","21 Feb 2018","","","IEEE","IEEE Magazines"
"Static Vulnerabilities Detection Based on Extended Vulnerability State Machine Model","B. Liang","School of Information, Renmin University of China, Beijing, China","2009 International Conference on Networks Security, Wireless Communications and Trusted Computing","5 May 2009","2009","2","","305","308","A static vulnerability detection method based on an extended vulnerability state machine is proposed in this paper. In this method, the state space of state machine model is extended. The security state of a variable can be identified by a property set that may consist of multiple security-related properties rather than a single property. As results, fine-grained state transition is provided to support accurate recognition of program security-related behaviors. Specially, the recognition of validation checking is introduced to reduce false positives. Besides, a systematic discrimination mechanism for tainted data is constructed to prevent false negatives result from neglecting tainted data sources. The experimental results of a prototype system show that this method can effectively detect vulnerabilities in software systems with obviously lower false positive than existing methods, and avoid some serious false negative.","","978-1-4244-4223-2","10.1109/NSWCTC.2009.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4908466","vulnerabilities detection;static analysis;state machine","Data security;Software systems;State-space methods;Information security;Software prototyping;Detectors;Virtual manufacturing;Wireless communication;Computer networks;Laboratories","program diagnostics;security of data","static vulnerabilities detection;extended vulnerability state machine model;fine-grained state transition;program security-related behavior recognition;systematic discrimination mechanism;software systems","","1","1","7","IEEE","5 May 2009","","","IEEE","IEEE Conferences"
