"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Parameter Design of Multi - Mode Small Satellite Sar System","W. Lv; P. Zhou; Y. Wang; X. Zhang; Y. Wan; X. Qu","College of Information and Control Engineering, China University of Petroleum, Qingdao, China; College of Information and Control Engineering, China University of Petroleum, Qingdao, China; Beijing Research Institute of Telemetry, Beijing, China; Ministry of Natural Resources, First Institute of Oceanography, Qingdao, China; College of Information and Control Engineering, China University of Petroleum, Qingdao, China; College of Information and Control Engineering, China University of Petroleum, Qingdao, China","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","8617","8620","Microwave remote sensing technology has played an important role in global ocean observation, environmental early warning and maritime security. In order to meet the different needs of ocean observation, satellites often need to carry multiple remote sensors for detection, which causes a serious burden on satellites. Therefore, the parameter design method of multi-mode small satellite synthetic aperture radar (SAR) system is studied. A single remote sensor in this system can realize four working modes of SAR, Altimeter, Spectrometer and Scatterometer in time sharing. Since a single remote sensor implements four modes of operation in time sharing, it is necessary to fully consider the constraints that may be encountered when using the same hardware system to implement the four modes of operation. According to the parameter design method of multi-mode small satellite SAR system, the parameters of radar system in four working modes can be designed.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8900232","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8900232","Multi - mode small satellite SAR;working mode;user requirements and parameter design","","oceanographic techniques;radar imaging;remote sensing;remote sensing by radar;synthetic aperture radar","Altimeter, Spectrometer and Scatterometer;multimode small satellite SAR system;hardware system;time sharing;working modes;single remote sensor;multimode small satellite synthetic aperture radar system;parameter design method;multiple remote sensors;maritime security;environmental early warning;global ocean observation;microwave remote sensing technology","","2","","9","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Ariadne: Topology Aware Adaptive Security for Cyber-Physical Systems","C. Tsigkanos; L. Pasquale; C. Ghezzi; B. Nuseibeh","Politecnico di Milano, Milano, Italy; Lero - the Irish Software Research Centre, Limerick, Ireland; Politecnico di Milano, Milano, Italy; Department of Computing, The Open University, Milton Keynes, UK","2015 IEEE/ACM 37th IEEE International Conference on Software Engineering","17 Aug 2015","2015","2","","729","732","This paper presents Ariadne, a tool for engineering topology aware adaptive security for cyber-physical systems. It allows security software engineers to model security requirements together with the topology of the operational environment. This model is then used at runtime to perform speculative threat analysis to reason about the consequences that topological changes arising from the movement of agents and assets can have on the satisfaction of security requirements. Our tool also identifies an adaptation strategy that applies security controls when necessary to prevent potential security requirements violations.","1558-1225","978-1-4799-1934-5","10.1109/ICSE.2015.234","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7203054","Adaptive Systems;Security;Verification","Security;Topology;Servers;Adaptation models;Runtime;Mobile handsets;Ports (Computers)","security of data;software tools","Ariadne tool;cyber-physical systems;engineering topology aware adaptive security;security software engineers;speculative threat analysis;adaptation strategy","","16","","5","IEEE","17 Aug 2015","","","IEEE","IEEE Conferences"
"Power consumption aware software architecture for M-health applications with adaptive security of network protocols","V. Ciric; J. Zlatanovic; E. Milovanovic; N. Stojanovic","Faculty of Electronic Engineering, University of Nis, Nis, Serbia; Nissatech Innovation Centre d.o.o., Nis, Serbia; Faculty of Electronic Engineering, University of Nis, Nis, Serbia; Nissatech Innovation Centre d.o.o., Nis, Serbia","2015 12th International Conference on Telecommunication in Modern Satellite, Cable and Broadcasting Services (TELSIKS)","17 Dec 2015","2015","","","297","300","The goal of this paper is development of software architecture for mobile devices, which is able to trade-off between security levels and power consumption. The analysis of the influence of different security protocols on power consumption is given. The proposed architecture is described in detail. Three different security levels with corresponding cipher suites are proposed: low, medium and high. The architecture is implemented on Android platform. The difference in power consumptions of the cipher suites in high and low security/power profiles is around 8.2% for WiFi, and 9.6% for 3G network. In order to further reduce the power consumption during network communication, the delay between sending two successive packets is analyzed. The proposed architecture is capable of stalling packets and sending them in burst-mode, letting the network interface to stay in low-power mode for a longer period of time. The power consumption in this mode is reduced for additional 25%.","","978-1-4673-7516-0","10.1109/TELSKS.2015.7357791","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7357791","Mobile applications;security protocols;battery life;power consumption","Ciphers","3G mobile communication;access protocols;Android (operating system);cryptography;power consumption;software architecture;telecommunication power management;wireless LAN","stalling packets;successive packets;3G network;WiFi;Android platform;cipher suites;security protocols;security levels;mobile devices;network protocols;adaptive security;M-health applications;software architecture;power consumption aware","","","","12","IEEE","17 Dec 2015","","","IEEE","IEEE Conferences"
"Adaptive security in complex information systems","A. Shnitko","Novosibirsk State Technical University, Novosibirsk, Russia","7th Korea-Russia International Symposium on Science and Technology, Proceedings KORUS 2003. (IEEE Cat. No.03EX737)","18 Aug 2003","2003","2","","206","210 vol.2","Modern information security standards include such obligatory requirements for secure systems as self-testing, fault-tolerance and active audit. However most of traditional security models were developed without taking into consideration possibility of presence of dynamic elements. This paper is devoted to the description of the approach to design of complex secure systems which is based on the formalization of adaptive functions in information security context. Both practical and theoretical aspects related to the usage of adaptive security in complex systems are highlighted. Integral approach to the problem of usage of adaptive functions for the aims of security is suggested. Issues related to the correspondence of adaptive technologies to recent requirements on the design and implementation of secure information systems were also discussed.","","89-7868-617-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1222606","","Information security;Information systems;Modems;Built-in self-test;Fault tolerant systems;Control systems;Adaptive algorithm","adaptive systems;security of data;fault tolerance;large-scale systems","information security standard;self-testing;fault-tolerance;active audit;security model;dynamic element;complex information system;adaptive function","","4","","10","","18 Aug 2003","","","IEEE","IEEE Conferences"
"Novel multi-mode single leg converter for renewable energy conversion systems","Taesik Park; Taehyung Kim","Electrical and Computer Engineering Department, University of Michigan, Dearborn, USA; Electrical and Computer Engineering Department, University of Michigan, Dearborn, USA","2011 IEEE International Conference on Industrial Technology","21 Apr 2011","2011","","","198","203","The digital revolution and faster switching devices have introduced more sophisticated control systems that require high quality and reliable operation. The rapidly growing demand for alternative/renewable energy generation systems and use of energy sources on a large scale, require new technologies. In this paper, a novel renewable energy conversion system, which has the reduced number of switching elements preserving the same power conversion functionality is proposed. The proposed multi-mode energy conversion system is able to supply energy from multi-sources (renewable energy source, battery, and ultra-capacitor) to a load and store energy with the minimum number of switching elements. The proposed approach is verified both by simulations and experiments. The results will enable more timely and wide usage of alternative/renewable energy systems resulting in increased energy security.","","978-1-4244-9066-0","10.1109/ICIT.2011.5754372","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5754372","","Batteries;Inductors;Pulse width modulation;Power conversion;Switches;Renewable energy resources","power convertors;renewable energy sources","multimode single leg converter;renewable energy conversion systems;digital revolution;switching devices;renewable energy generation systems;power conversion functionality;energy security","","1","","11","IEEE","21 Apr 2011","","","IEEE","IEEE Conferences"
"Mc-Track: A Cloud Based Data Oriented Vehicular Tracking System with Adaptive Security","A. Kaci; A. Rachedi","Laboratoire des Technologies Innovantes (LTI), Ecole Nationale Supérieure de Technologie (ENST), Algiers, Algeria; Gaspard Monge Computer Science Laboratory (LIGM UMR8049), Université Paris-Est, France","2019 IEEE Global Communications Conference (GLOBECOM)","27 Feb 2020","2019","","","1","6","In this paper, we propose Mc-Track, a new secure data oriented Cloud based vehicular tracking system. We introduced in Mc-Track an adaptive approach which consists in selection of security level according to data kinds. The architecture of the Mc-Track is composed of three levels: the vehicular network, the Cloud service, and proxies called Tracking Authorities, in charge of performing Attribute Based Encryption (ABE). We provided selective encryption and adaptive security in the Tracking Authority (TA), using the machine learning classifier k-Nearest Neighbours (k-NN). We conducted experimental study to evaluate the efficiency of the proposed k-NN classifier in selective encryption and adaptive security. So we compared the accuracy of the predictions of k-NN classifier to the accuracy of predictions using Support Vector Machine (SVM) classifier. Experimental results, has shown that the k-NN classifier is more accurate than SVM classifier.","2576-6813","978-1-7281-0962-6","10.1109/GLOBECOM38437.2019.9013977","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9013977","","Cloud computing;Encryption;Machine learning;Indexes;Computer architecture","cloud computing;cryptography;learning (artificial intelligence);pattern classification;support vector machines","k-NN classifier;selective encryption;Attribute Based Encryption;Tracking Authority;security level;Cloud based vehicular tracking system;secure data;adaptive security;data oriented vehicular Tracking system;Mc-Track","","7","","20","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Multi-state power system optimization","H. Beides; G. T. Heydt","School of Electrical Engineering, Purdue University, West Lafayette, IN, USA; School of Electrical Engineering, Purdue University, West Lafayette, IN, USA","The Proceedings of the Twenty-First Annual North American Power Symposium","6 Aug 2002","1989","","","95","104","An overall control strategy for power flow optimization is defined. In normal and alert states, reactive power control variables are used to minimize transmission losses and improve the reactive power security level, respectively. In the emergency state, any type of constraint violation is eliminated by using reactive power control variables to eliminate voltage violations and real power control variables to eliminate line overcurrents. Complete decoupling between real and reactive power flows is assumed, and coordination between the real and reactive power control variables is used to eliminate any type of constraint violations. The problem is linearized using simplified and constant sensitivity relationships, and the optimal solution is obtained using dual simplex linear programming with a relaxation technique. Test results on the IEEE-39 bus and the IEEE-118 bus systems have been included to show the effectiveness of the algorithm.<>","","0-8186-2005-6","10.1109/NAPS.1989.77080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=77080","","Power systems;Reactive power control;Reactive power;Power control;Linear programming;Power system modeling;Load flow;Control systems;Power system control;Equations","control engineering computing;load flow;optimal control;power control;power engineering computing;power system control;reactive power;sensitivity analysis","digital simulation;power engineering computing;power system optimization;control strategy;power flow;transmission losses;reactive power security level;voltage violations;line overcurrents;sensitivity;linear programming;relaxation technique","","2","","13","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Creation of a Fuzzy Knowledge Base for Adaptive Security Systems","P. Nesteruk; L. Nesteruk; I. Kotenko","Laboratory of Computer Security Problems, St. Petersburg Institute for Information and Automation of the Russian Academy of Sciences (SPIIRAS), Saint-Petersburg, Russia; Laboratory of Computer Security Problems, St. Petersburg Institute for Information and Automation of the Russian Academy of Sciences (SPIIRAS), Saint-Petersburg, Russia; Laboratory of Computer Security Problems, St. Petersburg Institute for Information and Automation of the Russian Academy of Sciences (SPIIRAS), Saint-Petersburg, Russia","2014 22nd Euromicro International Conference on Parallel, Distributed, and Network-Based Processing","14 Apr 2014","2014","","","574","577","To design next generation adaptive security systems the powerful intelligent components should be developed. The paper describes the fuzzy knowledge base specifying relationships between threats and protection mechanisms by Mathworks MATLAB Fuzzy Logic Toolbox. The goal is to increase the effectiveness of the system reactions by minimization of neural network weights. We demonstrate a technique for creation of a fuzzy knowledge base to improve the system protection via rules monitoring and correction.","2377-5750","978-1-4799-2729-6","10.1109/PDP.2014.115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6787332","adaptive security system;adaptive security rules;fuzzy knowledge base;MATLAB Fuzzy Logic Toolbox","Knowledge based systems;Fuzzy logic;Security;MATLAB;Adaptive systems;Adaptation models;Biological system modeling","adaptive systems;fuzzy set theory;knowledge based systems;security of data","fuzzy knowledge;adaptive security systems;MATLAB;fuzzy logic toolbox;neural network weights;rules monitoring","","4","","15","IEEE","14 Apr 2014","","","IEEE","IEEE Conferences"
"Adaptive security system based on intelligent agents for distributed computer systems","V. Mukhin; Y. Kornaga; V. Steshyn; Y. Mostovoy","Department of Computer Systems, Kiev Polytechnic Institute, Ukraine; Department of Computer Systems, Kiev Polytechnic Institute, Ukraine; Department of Technical Cybernetics, Kiev Polytechnic Institute, Ukraine; Department of Technical Cybernetics, Kiev Polytechnic Institute, Ukraine","2016 International Conference on Development and Application Systems (DAS)","16 Jun 2016","2016","","","320","325","In the paper is described a complex adaptive system, which is based on the neural network and on the intelligent agents. This system allows realize an adaptive control for the information security mechanism, it provides timely response to threats and performs the decision making in the real time mode. The developed system allows identify and classify the attacks and to prevent them in order to ensure operation of the fail-safe system and the availability of information resources. The experiments for the data transfer rate analysis in the different observation period on the secured nodes in the distributed computer system are performed.","","978-1-5090-1993-9","10.1109/DAAS.2016.7492595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7492595","security;distributed computer systems;neural networks;intelligent agents;complex adaptive systems","Intelligent agents;Security;Neurons;Biological neural networks;Computer architecture;Computers","adaptive systems;decision making;distributed processing;information resources;multi-agent systems;neural nets;security of data","adaptive security system;intelligent agents;distributed computer systems;complex adaptive system;neural network;adaptive control;information security mechanism;decision making;attack classification;attack identification;fail-safe system;information resource availability;data transfer rate analysis","","3","","14","IEEE","16 Jun 2016","","","IEEE","IEEE Conferences"
"Model-Free Adaptive Security Tracking Control for Networked Control Systems","M. -Y. Su; W. -W. Che; Z. -L. Wang","The Institute of Complexity Science, Qingdao University, Qingdao, China; The Institute of Complexity Science, Qingdao University, Qingdao, China; The Institute of Complexity Science, Qingdao University, Qingdao, China","2021 IEEE 10th Data Driven Control and Learning Systems Conference (DDCLS)","25 Jun 2021","2021","","","1475","1480","The model-free adaptive security tracking control (MFASTC) problem of nonlinear networked control systems is explored in this paper with DoS attacks and delays consideration. In order to alleviate the impact of DoS attack and RTT delays on NCSs performance, an attack compensation mechanism and a networked predictive-based delay compensation mechanism are designed, respectively. The data-based designed method need not the dynamic and structure of the system, The MFASTC algorithm is proposed to ensure the output tracking error being bounded in the mean-square sense. Finally, an example is given to illustrate the effectiveness of the new algorithm by a comparison.","2767-9861","978-1-6654-2423-3","10.1109/DDCLS52934.2021.9455667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9455667","DoS attacks;RTT delays;nonlinear networked control systems;model-free adaptive security tracking control","Learning systems;Adaptation models;Adaptive systems;Networked control systems;Heuristic algorithms;System performance;Simulation","adaptive control;closed loop systems;compensation;control system synthesis;delays;discrete time systems;networked control systems;nonlinear control systems;time-varying systems","model-free adaptive security tracking control problem;nonlinear networked control systems;delays consideration;attack compensation mechanism;networked predictive-based delay compensation mechanism;data-based designed method;output tracking error","","","","14","IEEE","25 Jun 2021","","","IEEE","IEEE Conferences"
"Adaptive security systems - combining expert systems with adaptive technologies","P. Argo; R. Loveland; K. Anderson; B. Kelley; L. Ticknor; J. Elling; J. Howse; K. Linder; C. Buenafe; B. Berglin; K. Adair; C. Johnson; S. Hruska","Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Allied Signal Federal Manufacturing and Technology, Albuquerque, NM, USA; Allied Signal Federal Manufacturing and Technology, Albuquerque, NM, USA; Allied Signal Federal Manufacturing and Technology, Albuquerque, NM, USA; Department of Computer Science, Florida State University, Tallahassee, FL, USA; Department of Computer Science, Florida State University, Tallahassee, FL, USA; Department of Computer Science, Florida State University, Tallahassee, FL, USA","1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation","6 Aug 2002","1997","3","","2573","2578 vol.3","The adaptive multisensor integrated security system (AMISS) uses a variety of computational intelligence techniques to reason from raw sensor data through an array of processing layers to arrive at an assessment for alarm/alert conditions based on human behavior within a secure facility. In this paper, we give an overview of the system and briefly describe some of the major components of the system. This system is currently under development and testing in a realistic facility setting.","1062-922X","0-7803-4053-1","10.1109/ICSMC.1997.635322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=635322","","Adaptive systems;Expert systems;Sensor arrays;Data security;Computational intelligence;Intelligent sensors;Sensor systems;Adaptive arrays;Humans;System testing","security;sensor fusion;expert systems;adaptive signal processing;target tracking;database management systems;data acquisition;sensors;inference mechanisms","adaptive security systems;multisensor integrated security system;expert systems;reasoning;alarm;alert condition;sensor fusion;statistical evaluation;data acquisition;target tracking;data mining","","3","1","6","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
