"Document Title","Authors","Author Affiliations","Publication Title","Date Added To Xplore","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBNs","DOI","Funding Information","PDF Link","Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms","Article Citation Count","Patent Citation Count","Reference Count","License","Online Date","Issue Date","Meeting Date","Publisher","Document Identifier"
"A process state-transition analysis and its application to intrusion detection","N. Nuansri; S. Singh; T. S. Dillon","Department Computer Science and Computer Engineering and Applied Computing Research Institute, La Trobe University, Melbourne, VIC, Australia; Department Computer Science and Computer Engineering and Applied Computing Research Institute, La Trobe University, Melbourne, VIC, Australia; Department Computer Science and Computer Engineering and Applied Computing Research Institute, La Trobe University, Melbourne, VIC, Australia","Proceedings 15th Annual Computer Security Applications Conference (ACSAC'99)","6 Aug 2002","1999","","","378","387","This paper describes a new technique for detecting security breaches in a computer system. For each Unix process, the user credentials, which are user identifiers, determine the process privilege, including whether a process has gained a high privilege, such as that of the superuser. The state transition technique is applied to a suitably defined process state, identified by certain classes of user credential values. A transition takes place when these values change from one class to another. These states are clearly defined, and prohibited state transitions as well as some supporting rules are identified. When many break-ins succeed, either the rules are violated or these prohibited transitions occur, and this implies a violation of system security policy. A specially modified system call, ktrace0, is used by the superuser to monitor the process-state and state transition analysis is applied to the traced information, by the Intrusion Detection System. Tests show that most known security violations belonging to the targeted classes (such as buffer overflow exploits) can be detected (and possibly pre-empted) while the constituent activities are still being processed in the kernel.","1063-9527","0-7695-0346-2","10.1109/CSAC.1999.816050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=816050","","Intrusion detection","security of data;Unix","process state transition analysis;security breach detection;computer system;Unix process;user credential;user identifiers;process privilege;superuser;prohibited state transitions;break-ins;system call;ktrace;process state monitoring;traced information;Intrusion Detection System","","3","","21","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Optimal Jamming Strategy Against Two-State Switched System","Y. Zhu; H. Zhang; H. Li; J. Zhang; D. Zhang","School of Computer Engineering, Jiangsu Ocean University, Lianyungang, China; School of Computer Engineering, Jiangsu Ocean University, Lianyungang, China; School of Computer Engineering, Jiangsu Ocean University, Lianyungang, China; School of Computer Engineering, Jiangsu Ocean University, Lianyungang, China; School of Science, Jiangsu Ocean University, Lianyungang, China","IEEE Communications Letters","9 Mar 2022","2022","26","3","706","710","In this letter, we investigate the security issue of a discrete linear time-varying system following a fixed switching rule. We first give a sufficient condition for the stability of this two-state switched system. In our scenario, the communication channel between the sensor and the remote estimator is interfered by a jammer with limited energy. Then we prove that the continuous jamming strategy is optimal compared with other strategies, which maximizes the estimation error in the viewpoint of the attacker. Finally, numerical examples are presented to certificate the effectiveness of the proposed optimal jamming strategy.","1558-2558","","10.1109/LCOMM.2022.3142080","National Natural Science Foundation of China(grant numbers:61873106); Nature Science Foundation of Jiangsu Province for Distinguished Young Scholars(grant numbers:BK20200049); Jiangsu Ocean University Postgraduate Research and Practice Innovation Program Project(grant numbers:KYCX2021-014); Natural Science Foundation of Jiangsu Province(grant numbers:BK20210922); Natural Science Research of Jiangsu Province for General Project(grant numbers:21KJB510037); Jiangsu Ocean University Talent Introduction Research Foundation of Jiangsu Province(grant numbers:KQ20043); Postdoctoral Research Funding Program of Jiangsu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9676585","Linear time-varying;switched system;optimal jamming strategy","Jamming;Estimation error;Switched systems;Switches;State estimation;Covariance matrices;Stability criteria","jamming;linear systems;sensors;time-varying systems;wireless channels","optimal jamming strategy;two-state switched system;security issue;discrete linear time-varying system;fixed switching rule;communication channel;remote estimator;continuous jamming strategy;estimation error;sensor estimator","","2","","14","IEEE","11 Jan 2022","","","IEEE","IEEE Journals"
"Practical limitations of sliding-mode switching attacks on smart grid systems","A. K. Farraj; E. M. Hammad; D. Kundur; K. L. Butler-Purry","Department of Electrical and Computer Engineering, University of Toronto, Toronto, Ontario, Canada; Department of Electrical and Computer Engineering, University of Toronto, Toronto, Ontario, Canada; Department of Electrical and Computer Engineering, University of Toronto, Toronto, Ontario, Canada; Department of Electrical and Computer Engineering, University of Toronto, Toronto, Ontario, Canada","2014 IEEE PES General Meeting | Conference & Exposition","30 Oct 2014","2014","","","1","5","Switching attacks in smart grid systems have gained some recent attention by the research community. Based on understanding the structure of the physical system and accessing the system variables, effective sliding-mode switching attacks can be used to disrupt the normal operation of the power grid. This article investigates the practical limitations of such attacks. Sliding-mode switching attacks on a single-machine infinite-bus system are considered in this work, and the impact of some practical limitations is investigated. These limitations include sampling period, quantization level, signal-to-noise ratio, hysteresis margin and minimum time to switch of a circuit breaker, and communication latency. Results of this work detail the effectiveness of the sliding-mode switching attacks under different practical limitations.","1932-5517","978-1-4799-6415-4","10.1109/PESGM.2014.6939856","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6939856","","Switches;Switching circuits;Circuit breakers;Smart grids;Power system stability;Quantization (signal);Hysteresis","power system security;smart power grids","sliding-mode switching attacks;smart grid systems;system variables;power grid;single-machine infinite-bus system;sampling period;quantization level;signal-to-noise ratio;hysteresis margin;circuit breaker;communication latency","","15","","8","IEEE","30 Oct 2014","","","IEEE","IEEE Conferences"
"Event Driven State Transition Schedulers for SDN-IoT architecture based on 6LoWSD protocol and its energy evaluation on the QPN model","W. Khongbuh; G. Saha","Dept. Information Technology, North-Eastern Hill University, Shillong, India; Dept. Information Technology, North-Eastern Hill University, Shillong, India","2023 4th International Conference on Computing and Communication Systems (I3CS)","22 May 2023","2023","","","1","6","The practical Internet of Things at the current stage still persists in handling an energy minimized network. For a proper network communication an energy consumption of 80% is indulged only on the communication setup. 6LoWSD (6LoWPAN Software Defined) is an SDN based IoT network protocol developed to minimized the IoT constraints. The SDN’s feature of decoupling the controller plane from the data plane enhances the network efficiency. These target conducts towards data rate, traffic, throughput and duty cycling management. Besides these it also provides a sense of flexibility towards program-ability for the current IoT networks. Efficient power system is a highly Important domain which needed for handling the stability for the whole SDN-IoT system. An effort towards enveloping state transition schedulers for energy optimization has been experimented in this paper.","","979-8-3503-2377-1","10.1109/I3CS58314.2023.10127553","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127553","IoT;SDN;6LoWSD;QPN","Energy consumption;Protocols;Network topology;Power system stability;Throughput;Stability analysis;Software","computer network security;energy consumption;Internet of Things;protocols;software defined networking","6LoWPAN Software Defined;6LoWSD protocol;communication setup;controller plane;current IoT networks;current stage;data plane;duty cycling management;efficient power system;energy consumption;energy evaluation;energy minimized network;energy optimization;IoT constraints;IoT network protocol;network efficiency;proper network communication;QPN model;SDN's feature;SDN-IoT architecture;SDN-IoT system;state transition schedulers;target conducts","","","","13","IEEE","22 May 2023","","","IEEE","IEEE Conferences"
"Time-Triggered Architecture (TTA) in Industry Hard R-T Embedded Control Software Design","W. Bin; Z. Yunsheng; X. Xin; W. Shuai","Faculty of Information Engineering and Automation, Kunming university of Science and Technology, Kunming, China; Faculty of Information Engineering and Automation, Kunming university of Science and Technology, Kunming, China; Faculty of Information Engineering and Automation, Kunming university of Science and Technology, Kunming, China; Faculty of Information Engineering and Automation, Kunming university of Science and Technology, Kunming, China","2007 Chinese Control Conference","15 Oct 2007","2007","","","736","739","Conventional event-triggered architecture (ETA) can not meet the industry hard R-T control requirements in security field. This paper studies a hard R-T control embedded control software design mode based on TTA; discusses the task scheduling principle and mode switching method which are based on TTA; and give a series of concrete formalized description and the sequence chart of execution.","1934-1768","978-7-81124-055-9","10.1109/CHICC.2006.4347271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4347271","time-triggered architecture;hard R-T control;mode switching","Computer architecture;Computer industry;Industrial control;Software design;Time of arrival estimation;Automatic control;Design engineering;Electronic mail;Information security;Job shop scheduling","embedded systems;industrial control;scheduling;security of data;software architecture;task analysis","time-triggered architecture;industry hard R-T embedded control software design;event-triggered architecture;security field;task scheduling principle;mode switching method;formalized description","","","","5","IEEE","15 Oct 2007","","","IEEE","IEEE Conferences"
"A new Detection Approach against attack/intrusion in Measurement and Control System with Fins protocol","J. Gao; J. Li; H. Jiang; Y. Li; H. Quan","China Industrial Control Systems Cyber Emergency Response Team, Beijing, P. R. China; China Industrial Control Systems Cyber Emergency Response Team, Beijing, P. R. China; China Industrial Control Systems Cyber Emergency Response Team, Beijing, P. R. China; China Industrial Control Systems Cyber Emergency Response Team, Beijing, P. R. China; School of Atutomation, Beijing Institute of Technology, Beijing, P. R. China","2020 Chinese Automation Congress (CAC)","29 Jan 2021","2020","","","3691","3696","Measurement and control system integrating different software and hardware is used to measure parameters, monitor process and control operation, which has been widely applied in critical infrastructures and has adopted Ethernet for data exchange. The recent publications have indicated that measurement and control systems are very vulnerable when they are exposed to cyber-attacks due to various intrinsic security weakness. Fins protocol as one of the most popular protocols is built into a larger number of Ormon devices that are used in different kinds of measurement, and control systems and has been targeted as the desirable candidate for cyber-attack. However, the traditional detection method based on traffic analysis and function code compliance detection is unable to detect mode-switching attack that is consistent with the protocol syntax, and it is a very harmful network attack against industrial devices. In this paper, we analyze the defects of measurement and control system using Fins protocol, launch mode-switching attack against Ormon PLC devices and display how to defend against this attack by designing a detection rules insert into Snort. Then, this detection approach is carried out to protect the security of Ormon PLC. Finally, the experimental results show that our detection approach can distinguish and detect this malicious cyber-attack efficiently.","2688-0938","978-1-7281-7687-1","10.1109/CAC51589.2020.9327136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9327136","detection approach;mode-switching cyber-attack;measurement and control system;Fins protocol","Protocols;Control systems;Ethernet;Switches;Security;Software;Tools","computer network security;local area networks;programmable controllers;protocols;smart power grids","popular protocols;control systems;control operation;different software;control system integrating;malicious cyber-attack;detection rules;launch mode-switching attack;fins protocol;harmful network attack;protocol syntax;function code compliance detection;traditional detection method","","2","","17","IEEE","29 Jan 2021","","","IEEE","IEEE Conferences"
"An Improved Intrusion Detection System Based on Agent","B. Dong; X. -L. Liu","Computer Center, Hebei University, Baoding, China; Department of Electronic and Informational Engineering, Hebei University, Baoding, China","2007 International Conference on Machine Learning and Cybernetics","29 Oct 2007","2007","6","","3164","3167","This paper firstly analyzes the necessity of Intrusion Detection System for computer network, and then it proposes an improved intrusion detection system based on Agent by introducing the STAT (State Transition Analysis Tool). The improved system updates rules by Agents, and it perceives real-timely the state of the intruding activities and analyzes them by STAT. It is indicated from the experimental result that the improved intrusion detection system based on Agent is capable of increasing efficiently the detection rate. Finally, the present thesis analyzes the application of this system with its characters.","2160-1348","978-1-4244-0972-3","10.1109/ICMLC.2007.4370692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370692","Agent;Intrusion detection system;State transition analysis tool;System security","Intrusion detection;Data security;Information security;Machine learning;Cybernetics;Computer networks;Information analysis;Object detection;Hospitals;Electronic mail","security of data;software agents;software tools","intrusion detection system;computer network;software agent;state transition analysis tool","","4","","8","IEEE","29 Oct 2007","","","IEEE","IEEE Conferences"
"Semantic Intrusion Detection System using pattern matching and state transition analysis","K. S. Ganesh; M. R. Sekar; V. Vaidehi","Department of Information Technology, Madras Institute of Technology, Anna University, Chennai, India; Department of Electronics Engineering, Madras Institute of Technology, Anna University, Chennai, India; Department of Information Technology, Madras Institute of Technology, Anna University, Chennai, India","2011 International Conference on Recent Trends in Information Technology (ICRTIT)","4 Aug 2011","2011","","","607","612","Emerging technologies have metamorphosed the nature of surveillance and monitoring application, but the sensory data collected using various gadgets still remain changeable and poorly synchronized. Recently data mining and state transition analysis are becoming important components in identifying intrusions. This paper proposes a semantic based intrusion detection scheme where state transition analysis, pattern matching and data mining techniques are integrated to maximize the detection accuracy. Patterns and rules are formulated based on the events detected by WSN. The sink receives information about the several events happening in the coverage area and correlates the streaming data (events) in spatial domain (several sensors) and time domain. The semantic rules are developed using ANTLR tool. The proposed scheme has been validated using a surveillance system for detecting an intruder. Implementations prove that the proposed hybrid intrusion detection scheme can accurately detect an intruder with the help of a wired network and an appropriate database.","","978-1-4577-0590-8","10.1109/ICRTIT.2011.5972244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5972244","Wireless Sensor Network (WSN);Intrusion Detection System (IDS);ANTLR","Radiofrequency identification;Pattern matching;Intrusion detection;Image sensors;Grammar;Semantics","computer network security;data mining;pattern matching;wireless sensor networks","state transition analysis;pattern matching;metamorphosed;semantic based intrusion detection scheme;data mining technique;WSN;data streaming;spatial domain;time domain;semantic rules;ANTLR tool;surveillance system;hybrid intrusion detection scheme","","6","","19","IEEE","4 Aug 2011","","","IEEE","IEEE Conferences"
"Reserve Allocation of Integrated Electrical and Natural Gas System Considering Accurate Modelling for CCGTs’ Mode Transition Trajectories","C. Wang; Z. Bie; C. Yan; C. Wang; G. Li","Electrical Department, State Key Laboratory of Electrical Insulation and Power Equipment, Xi'an Jiaotong University, Xi’an, China; Electrical Department, State Key Laboratory of Electrical Insulation and Power Equipment, Xi'an Jiaotong University, Xi’an, China; Electrical Department, State Key Laboratory of Electrical Insulation and Power Equipment, Xi'an Jiaotong University, Xi’an, China; Electrical Department, State Key Laboratory of Electrical Insulation and Power Equipment, Xi'an Jiaotong University, Xi’an, China; Electrical Department, State Key Laboratory of Electrical Insulation and Power Equipment, Xi'an Jiaotong University, Xi’an, China","2019 IEEE 8th International Conference on Advanced Power System Automation and Protection (APAP)","15 Oct 2020","2019","","","898","902","With higher penetration of renewable energy sources (RES), more combined-cycle gas turbines (CCGTs) will be deployed. These flexible gas-fired generators can provide efficient system reserve to deal with rapid power fluctuation of renewable energy. Therefore, an accurate reserve allocation (RA) on CCGTs is necessary to guarantee efficiency and safety of integrated electricity and natural gas system operation. Traditional RA model ignores the non-dispatchable start-up and shut-down processes of combustion turbines and steam turbines (i.e. transition trajectories) in CCGTs and is less considered about the effect from natural gas system. A novel RA model is proposed considering the effect of transition trajectories of CCGTs, gas-electricity coupling and unit commitment to meet the demand of load and RES forecast error and N-1 contingencies. The simulation results show that transition trajectories and gas load level greatly affect the reserve scheduling of CCGTs.","","978-1-7281-1722-5","10.1109/APAP47170.2019.9224664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9224664","Combined-cycle gas turbines;integrated electric and natural gas system;reserve allocation;security-constrained unit comment;transition trajectories","Trajectory;Natural gas;Resource management;Load modeling;Production;Couplings;Turbines","coal-fired power stations;combined cycle power stations;combustion;natural gas technology;power generation dispatch;power generation planning;power generation scheduling;renewable energy sources;steam turbines","renewable energy sources;RES;combined-cycle gas turbines;flexible gas-fired generators;power fluctuation;reserve allocation;RA model;combustion turbines;steam turbines;gas-electricity coupling;unit commitment;gas load level;reserve scheduling;integrated electrical and natural gas system;CCGT mode transition trajectories;system reserve;integrated electricity and natural gas system operation;shut-down processes;RES forecast error","","","","11","IEEE","15 Oct 2020","","","IEEE","IEEE Conferences"
"Application of Solid State Transfer Switch in emergency power supply vehicles","Y. Qian; Y. Zhang; M. Chen; J. Sun; C. Du; Y. Wang","State Grid Beijing Electric Power Research Institute, China; State Grid Beijing Electric Power Research Institute, China; Sch. of Electr. Eng., Beijing Jiaotong University, Beijing, Beijing, CN; State Grid Beijing Electric Power Research Institute, China; State Grid Beijing Electric Power Research Institute, Beijing, China; State Grid Beijing Electric Power Research Institute, China","2014 China International Conference on Electricity Distribution (CICED)","22 Dec 2014","2014","","","364","368","In order to ensure high-reliability and high-security of the power supply for major politic, economic and culture activities, emergency power supply vehicle is often used to provide backup by power companies. Automatic Transfer Switch (ATS) is widely utilized to join the vehicle into power grid. The switching process lasts for a few seconds, during which power supply is shortly interrupted and the normal operation of sensitive load is affected. Although UPS power system can realize uninterruptible power supply for important users, its corollary equipment is relatively complex and diverse. Moreover, it's usually designed as an integrated structure and high-power UPS cannot be loaded on the vehicle. To overcome the shortcoming of current power supply vehicle and meet the uninterruptible large-capacity power supply demand in special period, this paper proposes two mobile power supply solutions based on Solid State Transfer Switch (SSTS). Application test shows that the designed power supply vehicle based on SSTS has multiple functions, reliable performance and strong practicability.","2161-749X","978-1-4799-4126-1","10.1109/CICED.2014.6991730","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6991730","solid state transfer switch;emergency power supply vehicle;uninterruptible power supply","Vehicles;Power supplies;Abstracts;Uninterruptible power systems;Industries;Mobile communication","electric vehicles;power grids;power semiconductor switches;power system economics;power system reliability;uninterruptible power supplies","solid state transfer switch;emergency power supply vehicles;politic activities;economic activities;culture activities;power companies;automatic transfer switch;power grid;switching process;UPS power system;uninterruptible large-capacity power supply demand;corollary equipment;SSTS;mobile power supply solutions","","1","","8","IEEE","22 Dec 2014","","","IEEE","IEEE Conferences"
