id_title,relevant?,title,Clickable Link,authors,doi,link,pub_year,type,abstract,source,pub_title,id
2885,y,Eadroid: Providing environment adaptive security for android system,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909592780&doi=10.1007%2f978-3-319-12087-4_8&partnerID=40&md5=75cf59ae60709af80f98babd1a80a10c,"Liang, Hongliang (16638172700); Dong, Y. (57197567525); Wang, Bin (57199070233); Liu, Shuchang (57214325728)",10.1007/978-3-319-12087-4_8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909592780&doi=10.1007%2f978-3-319-12087-4_8&partnerID=40&md5=75cf59ae60709af80f98babd1a80a10c,2014.0,Conference paper,"With the rapid popularization of Android system around the world, of the increase in Android malwares post serious threats to the security of users’ Android device and the privacy stored in it. At the same time, many trusted third party institutions (such as military, government institutions) need to customize the security policy of their Android devices according to their regulations, but most of them do not have this capability. This paper proposed an environment adaptive security mechanism for Android platform called EAdroid, which providing a simple way for trusted third party institutions to customize the security policy of their Android devices. EAdroid reforms the framework layer of Android system and synthetically applies Smack security module of Linux. At the same time, the security rules of framework layer and kernel layer in EAdroid can adapt to the current environment context. Series of tests show that EAdroid can efficiently protect the security of user’s devices and privacy with negligible overhead of performance. © Springer International Publishing Switzerland 2014.",Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1162
2890,y,Game-based adaptive security in the Internet of Things for eHealth,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906991657&doi=10.1109%2fICC.2014.6883437&partnerID=40&md5=5e1e3004937716e21c0596b066381465,"Hamdi, Mohamed (56211317600); Abie, Habtamu (6505691222)",10.1109/ICC.2014.6883437,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906991657&doi=10.1109%2fICC.2014.6883437&partnerID=40&md5=5e1e3004937716e21c0596b066381465,2014.0,Conference paper,"The Internet of Things (IoT) is enabling the deployment of distributed applications based on ubiquitous computing and convergent networks. Due to its heterogeneous structure, it introduces new security challenges and requirements. Particularly, the security mechanisms implemented in the IoT should adapt to the dynamic context. This paper proposes a game-based model for adaptive security in the IoT, with an emphasis on eHealth applications. We use the trade-off between security-effectiveness and energy-efficiency to evaluate adaptive security strategies. We also present the results of simulation experiments to assess the performance of the proposed model. We show that our model allows extending the lifetime of the smart things by 47% compared to existing models. © 2014 IEEE.",Scopus,"2014 IEEE International Conference on Communications, ICC 2014",1163
2893,y,"Adaptable, model-driven security engineering for SaaS cloud-based applications",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898843700&doi=10.1007%2fs10515-013-0133-z&partnerID=40&md5=979b133d3943ecb30ae0c78e06b61f97,"Almorsy, Mohamed (51460976300); Grundy, John (7102156137); Ibrahim, Amani S. (51461588300)",10.1007/s10515-013-0133-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898843700&doi=10.1007%2fs10515-013-0133-z&partnerID=40&md5=979b133d3943ecb30ae0c78e06b61f97,2014.0,Article,"Software-as-a-service (SaaS) multi-tenancy in cloud-based applications helps service providers to save cost, improve resource utilization, and reduce service customization and maintenance time. This is achieved by sharing of resources and service instances among multiple ""tenants"" of the cloud-hosted application. However, supporting multi-tenancy adds more complexity to SaaS applications required capabilities. Security is one of these key requirements that must be addressed when engineering multi-tenant SaaS applications. The sharing of resources among tenants - i.e. multi-tenancy - increases tenants' concerns about the security of their cloud-hosted assets. Compounding this, existing traditional security engineering approaches do not fit well with the multi-tenancy application model where tenants and their security requirements often emerge after the applications and services were first developed. The resultant applications do not usually support diverse security capabilities based on different tenants' needs, some of which may change at run-time i.e. after cloud application deployment. We introduce a novel model-driven security engineering approach for multi-tenant, cloud-hosted SaaS applications. Our approach is based on externalizing security from the underlying SaaS application, allowing both application/service and security to evolve at runtime. Multiple security sets can be enforced on the same application instance based on different tenants' security requirements. We use abstract models to capture service provider and multiple tenants' security requirements and then generate security integration and configurations at runtime. We use dependency injection and dynamic weaving via Aspect-Oriented Programming (AOP) to integrate security within critical application/service entities at runtime. We explain our approach, architecture and implementation details, discuss a usage example, and present an evaluation of our approach on a set of open source web applications. © 2013 Springer Science+Business Media New York.",Scopus,Automated Software Engineering,1164
2897,y,Revocable IBE systems with almost constant-size key update,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894413930&doi=10.1007%2f978-3-319-04873-4_10&partnerID=40&md5=a35f7b6e1b67e955a5c7c89c8a727c1a,"Su, Le (55651502800); Lim, Hoon Wei (15769735400); Ling, San (16448032400); Wang, Huaxiong (8925422800)",10.1007/978-3-319-04873-4_10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894413930&doi=10.1007%2f978-3-319-04873-4_10&partnerID=40&md5=a35f7b6e1b67e955a5c7c89c8a727c1a,2014.0,Conference paper,"Identity-based encryption (IBE) has been regarded as an attractive alternative to more conventional certificate-based public key systems. It has recently attracted not only considerable research from the academic community, but also interest from the industry and standardization bodies. However, while key revocation is a fundamental requirement to any public key systems, not much work has been done in the identity-based setting. In this paper, we continue the study of revocable IBE (RIBE) initiated by Boldyreva, Goyal, and Kumar. Their proposal of a selective secure RIBE scheme, and a subsequent construction by Libert and Vergnaud in a stronger adaptive security model are based on a binary tree approach, such that their key update size is logarithmic in the number of users. In this paper, we show that the key update size could be further reduced to constant with some small amount of auxiliary information, through a novel combination of the Lewko and Waters IBE scheme and the Camenisch, Kohlweiss, and Soriente pairing-based dynamic accumulator. © 2014 Springer International Publishing.",Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1165
2898,y,Secure cloud computing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930881833&doi=10.1007%2f978-1-4614-9278-8&partnerID=40&md5=ec34a006b7979439f93f0298bcb25ded,"Jajodia, Sushil (57190678016); Kant, Krishna (57203049014); Samarati, Pierangela (7003903487); Singhal, Anoop (14056810000); Swarup, Vipin (8599942000); Wang, Cliff (7501642219)",10.1007/978-1-4614-9278-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930881833&doi=10.1007%2f978-1-4614-9278-8&partnerID=40&md5=ec34a006b7979439f93f0298bcb25ded,2014.0,Book,"This book presents a range of cloud computing security challenges and promising solution paths. The first two chapters focus on practical considerations of cloud computing. In Chapter 1, Chandramouli, Iorga, and Chokani describe the evolution of cloud computing and the current state of practice, followed by the challenges of cryptographic key management in the cloud. In Chapter 2, Chen and Sion present a dollar cost model of cloud computing and explore the economic viability of cloud computing with and without security mechanisms involving cryptographic mechanisms. The next two chapters address security issues of the cloud infrastructure. In Chapter 3, Szefer and Lee describe a hardware-enhanced security architecture that protects the confidentiality and integrity of a virtual machine's memory from an untrusted or malicious hypervisor. In Chapter 4, Tsugawa et al. discuss the security issues introduced when Software-Defined Networking (SDN) is deployed within and across clouds. Chapters 5-9 focus on the protection of data stored in the cloud. In Chapter 5, Wang et al. present two storage isolation schemes that enable cloud users with high security requirements to verify that their disk storage is isolated from some or all other users, without any cooperation from cloud service providers. In Chapter 6, De Capitani di Vimercati, Foresti, and Samarati describe emerging approaches for protecting data stored externally and for enforcing fine-grained and selective accesses on them, and illustrate how the combination of these approaches can introduce new privacy risks. In Chapter 7, Le, Kant, and Jajodia explore data access challenges in collaborative enterprise computing environments where multiple parties formulate their own authorization rules, and discuss the problems of rule consistency, enforcement, and dynamic updates. In Chapter 8, Smith et al. address key challenges to the practical realization of a system that supports query execution over remote encrypted data without exposing decryption keys or plaintext at the server. In Chapter 9, Sun et al. provide an overview of secure search techniques over encrypted data, and then elaborate on a scheme that can achieve privacy-preserving multi-keyword text search. The next three chapters focus on the secure deployment of computations to the cloud. In Chapter 10, Oktay el al. present a risk-based approach for workload partitioning in hybrid clouds that selectively outsources data and computation based on their level of sensitivity. The chapter also describes a vulnerability assessment framework for cloud computing environments. In Chapter 11, Albanese et al. present a solution for deploying a mission in the cloud while minimizing the mission's exposure to known vulnerabilities, and a cost-effective approach to harden the computational resources selected to support the mission. In Chapter 12, Kontaxis et al. describe a system that generates computational decoys to introduce uncertainty and deceive adversaries as to which data and computation is legitimate. The last section of the book addresses issues related to security monitoring and system resilience. In Chapter 13, Zhou presents a secure, provenance-based capability that captures dependencies between system states, tracks state changes over time, and that answers attribution questions about the existence, or change, of a system's state at a given time. In Chapter 14, Wu et al. present a monitoring capability for multicore architectures that runs monitoring threads concurrently with user or kernel code to constantly check for security violations. Finally, in Chapter 15, Hasan Cam describes how to manage the risk and resilience of cyber-physical systems by employing controllability and observability techniques for linear and non-linear systems. © 2014 Springer Science+Business Media New York. All rights are reserved.",Scopus,Secure Cloud Computing,1166
2905,y,Requirements for multimedia metadata schemes in surveillance applications for security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901943101&doi=10.1007%2fs11042-013-1575-9&partnerID=40&md5=e46a87c2c5ab9b60c2becfc64437eeed,"Van Rest, J. (15051401600); Grootjen, F.A. (7801414749); Grootjen, M. (23389055200); Wijn, R. (35335625700); Aarts, O. (25225366300); Roelofs, M.L. (56166884000); Burghouts, G.J. (6507773172); Bouma, H. (8935483200); Alic, L. (15060934800); Kraaij, W. (55885104000)",10.1007/s11042-013-1575-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901943101&doi=10.1007%2fs11042-013-1575-9&partnerID=40&md5=e46a87c2c5ab9b60c2becfc64437eeed,2014.0,Article,"Surveillance for security requires communication between systems and humans, involves behavioural and multimedia research, and demands an objective benchmarking for the performance of system components. Metadata representation schemes are extremely important to facilitate (system) interoperability and to define ground truth annotations for surveillance research and benchmarks. Surveillance places specific requirements on these metadata representation schemes. This paper offers a clear and coherent terminology, and uses this to present these requirements and to evaluate them in three ways: their fitness in breadth for surveillance design patterns, their fitness in depth for a specific surveillance scenario, and their realism on the basis of existing schemes. It is also validated that no existing metadata representation scheme fulfils all requirements. Guidelines are offered to those who wish to select or create a metadata scheme for surveillance for security. © 2013 Springer Science+Business Media New York.",Scopus,Multimedia Tools and Applications,1167
2906,y,Intelligent traffic management with wireless sensor networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887226976&doi=10.1109%2fAICCSA.2013.6616429&partnerID=40&md5=9efc405c97769ef4ed3620a75e9e2f02,"Srivastava, Juhi R. (57213089409); Sudarshan, T.S.B. (36893577200)",10.1109/AICCSA.2013.6616429,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887226976&doi=10.1109%2fAICCSA.2013.6616429&partnerID=40&md5=9efc405c97769ef4ed3620a75e9e2f02,2013.0,Conference paper,"Vehicular travel is gaining importance everywhere, particularly in large urban areas. The current technologies that support vehicular travel like wired sensors, inductive loops, surveillance camera etc., are expensive and also require high maintenance cost. Further the accuracy of these devices also depends on environment conditions. The typical traditional approaches attempt to optimize traffic lights control for a particular density and configuration of traffic. However, the major disadvantage of using these techniques is that the dynamic behavior of traffic densities and configurations change is difficult to model constantly. Traffic seems to be an adaptation problem rather than an optimization problem. This paper therefore tries to address the above issue, and hence we propose algorithms which perform adaptive traffic light control using a wireless sensor network setup. The paper aims at analyzing methods to build an intelligent system that can blend and support some of the existing technologies of traffic control and therefore reduce the average waiting time of vehicles on a junction. The proposed algorithms are adaptive to traffic flow at any intersection point of roads. Simulations of the real-life traffic scenarios are conducted in a simulated platform called Green Light District Simulator (GLD) to generate graph average waiting time versus cycles. The results generated show that the proposed method is effective for the traffic control in a real road intersection. © 2013 IEEE.",Scopus,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",1168
2909,y,Security in cognitive radio networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901409491&doi=10.1109%2fCISS.2014.6814188&partnerID=40&md5=e639a4485712957ce1e4560831d3d35b,"Akin, Sami (23476680400)",10.1109/CISS.2014.6814188,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901409491&doi=10.1109%2fCISS.2014.6814188&partnerID=40&md5=e639a4485712957ce1e4560831d3d35b,2014.0,Conference paper,"In this paper, we investigate the information-theoretic security by modeling a cognitive radio wiretap channel under quality-of-service (QoS) constraints and interference power limitations inflicted on primary users (PUs). We initially define four different transmission scenarios regarding channel sensing results and their correctness. We provide effective secure transmission rates at which a secondary eavesdropper is refrained from listening to a secondary transmitter (ST). Then, we construct a channel state transition diagram that characterizes this channel model. We obtain the effective secure capacity which describes the maximum constant buffer arrival rate under given QoS constraints. We find out the optimal transmission power policies that maximize the effective secure capacity, and then, we propose an algorithm that, in general, converges quickly to these optimal policy values. Finally, we show the performance levels and gains obtained under different channel conditions and scenarios. And, we emphasize, in particular, the significant effect of hidden-terminal problem on information-theoretic security in cognitive radios. © 2014 IEEE.",Scopus,"2014 48th Annual Conference on Information Sciences and Systems, CISS 2014",1169
2916,y,Fault-tolerant timestamp-based two-phase commit protocol for RESTful services,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889086529&doi=10.1002%2fspe.2151&partnerID=40&md5=72d8d96aeed43b080146bf905ce68021,"Maciel, Luiz Alexandre Hiane Da Silva (35247725600); Hirata, Celso Massaki (8961515200)",10.1002/spe.2151,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889086529&doi=10.1002%2fspe.2151&partnerID=40&md5=72d8d96aeed43b080146bf905ce68021,2013.0,Conference paper,"Service-oriented architecture provides interoperability and weak coupling features for software development. Representational state transfer (REST) is an architectural style that has attracted attention in the SOA domain as it allows the development of Web services based on original principles of the World Wide Web. Unlike Web service specifications, which are based on Simple Object Access Protocol and Web Services Description Language, REST does not provide 'official' standards to address non-functional requirements of services, such as security, reliability, and transaction control. The timestamp-based two-phase commit protocol for RESTful service (TS2PC4RS) algorithm specifies concurrency control of RESTful services during a transaction. An extension of the TS2PC4RS specifies the concurrency control of the Web services considering the update operation to meet some business rules. However, neither algorithm addresses transaction control when failures occur. In long-term transactions, failures can occur and compromise the success of Web service applications. Two common failures traditionally considered in the analysis of protocols are host and connection failures. The aim of this paper is to address fault tolerance for TS2PC4RS and its extension. A fault-tolerant protocol based on timeout and log records is proposed. The fault-tolerant protocol provides support for the host and connection failures that may occur during a transaction execution. The fault-tolerant mechanisms are used to meet the application domain business rules that guide the behavior of RESTful services. We describe the protocol using scenarios when failures occur. Copyright © 2012 John Wiley & Sons, Ltd. Copyright © 2012 John Wiley & Sons, Ltd.",Scopus,Software - Practice and Experience,1170
2917,y,Synthesis of insertion functions for enforcement of opacity security properties,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899919218&doi=10.1016%2fj.automatica.2014.02.038&partnerID=40&md5=a928b0697e2aae2a19d45203aa5211b0,"Wu, Yi-Chin (56093631400); Lafortune, Stéphane (7005626833)",10.1016/j.automatica.2014.02.038,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899919218&doi=10.1016%2fj.automatica.2014.02.038&partnerID=40&md5=a928b0697e2aae2a19d45203aa5211b0,2014.0,Article,"Opacity is a confidentiality property that characterizes whether a ""secret"" of a system can be inferred by an outside observer called an ""intruder"". In this paper, we consider the problem of enforcing opacity in systems modeled as partially-observed finite-state automata. We propose a novel enforcement mechanism based on the use of insertion functions. An insertion function is a monitoring interface at the output of the system that changes the system's output behavior by inserting additional observable events. We define the property of ""i-enforceability"" that an insertion function needs to satisfy in order to enforce opacity. I-enforceability captures an insertion function's ability to respond to every system's observed behavior and to output only modified behaviors that look like existing non-secret behaviors. Given an insertion function, we provide an algorithm that verifies whether it is i-enforcing. More generally, given an opacity notion, we determine whether it is i-enforceable or not by constructing a structure called the ""All Insertion Structure"" (AIS). The AIS enumerates all i-enforcing insertion functions in a compact state transition structure. If a given opacity notion has been verified to be i-enforceable, we show how to use the AIS to synthesize an i-enforcing insertion function. © 2014 Elsevier Ltd. All rights reserved.",Scopus,Automatica,1171
2918,y,Characterization of failure effects on AADL models,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886439433&doi=10.1007%2f978-3-642-40793-2_22&partnerID=40&md5=8cd624faffd8bc34f2734069564bdfe1,"Ern, Bernhard (55901235800); Nguyen, Viet Yen (25522065400); Noll, Thomas (56301319400)",10.1007/978-3-642-40793-2_22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886439433&doi=10.1007%2f978-3-642-40793-2_22&partnerID=40&md5=8cd624faffd8bc34f2734069564bdfe1,2013.0,Conference paper,"Prior works on model-based Failure Modes and Effects Analysis (FMEA) automatically generate a FMEA table given the system model, a set of failure modes, and a set of possible effects. The last requirement is critical as bias may occur: since the considered failure effects are restricted to the anticipated ones, unexpected effects - the most interesting ones - are disregarded in the FMEA. In this paper, we propose and investigate formal concepts that aim to overcome this bias. They support the construction of FMEA tables solely based on the system model and the failure modes, i.e., without requiring the set of effects as input. More concretely, given a system specification in the Architecture Analysis and Design Language (AADL), we show how to derive relations that characterize the effects of failures based on the state transition system of that specification. We also demonstrate the benefits and limitations of these concepts on a satellite case study. © 2013 Springer-Verlag.",Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1172
2920,y,Why proving HIBE systems secure is difficult,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901659813&doi=10.1007%2f978-3-642-55220-5_4&partnerID=40&md5=ddb3b7d9d3751c42681a70c04da44dec,"Lewko, Allison (35302894300); Waters, Brent (56187888100)",10.1007/978-3-642-55220-5_4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901659813&doi=10.1007%2f978-3-642-55220-5_4&partnerID=40&md5=ddb3b7d9d3751c42681a70c04da44dec,2014.0,Conference paper,"Proving security of Hierarchical Identity-Based Encryption (HIBE) and Attribution Based Encryption scheme is a challenging problem. There are multiple well-known schemes in the literature where the best known (adaptive) security proofs degrade exponentially in the maximum hierarchy depth. However, we do not have a rigorous understanding of why better proofs are not known. (For ABE, the analog of hierarchy depth is the maximum number of attributes used in a ciphertext.) In this work, we define a certain commonly found checkability property on ciphertexts and private keys. Roughly the property states that any two different private keys that are both ""supposed to"" decrypt a ciphertext will decrypt it to the same message. We show that any simple black box reduction to a non-interactive assumption for a HIBE or ABE system that contains this property will suffer an exponential degradation of security. © 2014 International Association for Cryptologic Research.",Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1173
2924,y,Building safety mechanism in industrial control system based on essential safety,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904790221&doi=10.1007%2f978-3-319-09265-2_23&partnerID=40&md5=4538723dfcffe227d0e4d249b9f7ad4a,"Kang, Wei (37021433000); Xu, Xinguo (54937741300); Li, Lin (56149580800); Fang, Zhiqi (37021348100)",10.1007/978-3-319-09265-2_23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904790221&doi=10.1007%2f978-3-319-09265-2_23&partnerID=40&md5=4538723dfcffe227d0e4d249b9f7ad4a,2014.0,Conference paper,"With the promotion of industrial automation and information technology, industrial control system becomes more and more complicated, which makes it more difficult to detect running errors. Errors usually lead to industrial accidents and put national economy and civil property at risk. In this paper, we propose a safety mechanism in Industrial Control System based on essential safety, which is the combination of information security and functional safety. This paper mainly describes the targets and functions of the safety of industrial control system, the state transition mechanism. This paper also gives the deployment of safety system and the experimental results, which achieving the safety of industrial control system. © 2014 Springer International Publishing.",Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1174
2926,y,Multilayer background modeling under occlusions,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904466656&doi=10.1007%2fs00138-014-0614-5&partnerID=40&md5=7973c1d31be55be78bcd7f6fbeb17249,"Azmat, Shoaib (55263841400); Wills, Linda (7006831718); Wills, Scott (35494803800)",10.1007/s00138-014-0614-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904466656&doi=10.1007%2fs00138-014-0614-5&partnerID=40&md5=7973c1d31be55be78bcd7f6fbeb17249,2014.0,Article,"A multilayer background modeling technique is presented for video surveillance. Rather than simply classifying all features in a scene as either dynamically moving foreground or long-lasting, stationary background, a temporal model is used to place each scene object in time relative to each other. Foreground objects that become stationary are registered as layers on top of the background layer. In this process of layer formation, the algorithm deals with ""fake objects"" created by moved background, and noise created by dynamic background and moving foreground objects. Objects that leave the scene are removed based on the occlusion reasoning among layers. The technique allows us to understand and visualize a scene with multiple objects entering, leaving, and occluding each other at different points in time. This scene understanding leads to a richer representation of temporal scene events than traditional foreground/background segmentation. The technique builds on a low-cost background modeling technique that makes it suitable for embedded, real-time platforms. © 2014 Springer-Verlag Berlin Heidelberg.",Scopus,Machine Vision and Applications,1175
2928,y,Verification and enforcement of access control policies,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890559430&doi=10.1007%2fs10703-013-0187-3&partnerID=40&md5=8157a40196451c8e2c91f03adcfa5735,"Cau, Antonio (35613811100); Janicke, Helge (14028408400); Moszkowski, Ben (6602215375)",10.1007/s10703-013-0187-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890559430&doi=10.1007%2fs10703-013-0187-3&partnerID=40&md5=8157a40196451c8e2c91f03adcfa5735,2013.0,Article,"Access control mechanisms protect critical resources of systems from unauthorized access. In a policy-based management approach, administrators define user privileges as rules that determine the conditions and the extent of users' access rights. As rules become more complex, analytical skills are required to identify conflicts and interactions within the rules that comprise a system policy - especially when rules are stateful and depend on event histories. Without adequate tool support such an analysis is error-prone and expensive. In consequence, many policy specifications are inconsistent or conflicting that render the system insecure. The security of the system, however, does not only depend on the correct specification of the security policy, but in a large part also on the correct interpretation of those rules by the system's enforcement mechanism. In this paper, we show how policy rules can be formalized in Fusion Logic, a temporal logic for the specification of behavior of systems. A symbolic decision procedure for Fusion Logic based on Binary Decision Diagrams (BDDs) is provided and we introduce a novel technique for the construction of enforcement mechanisms of access control policy rules that uses a BDD encoded enforcement automaton based on input traces which reflect state changes in the system. We provide examples of verification of policy rules, such as absence of conflicts, and dynamic separation of duty and of the enforcement of policies using our prototype implementation (FLCheck) for which we detail the underlying theory. © 2013 Springer Science+Business Media New York.",Scopus,Formal Methods in System Design,1176
2932,y,Comparison of the usability and security of NFC's different operating modes in mobile devices,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890857494&doi=10.1007%2fs00502-013-0157-x&partnerID=40&md5=0150757ba26cdbd4fc6a355fc210e7ee,"Roland, Michael (35345480400); Langer, Josef (24460323600)",10.1007/s00502-013-0157-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890857494&doi=10.1007%2fs00502-013-0157-x&partnerID=40&md5=0150757ba26cdbd4fc6a355fc210e7ee,2013.0,Article,"This paper highlights the benefits and drawbacks of NFC's different operating modes with regard to their usability and security. Based on an analysis of both traditional and new communication concepts for mobile NFC devices, their current availability and, specifically, the features to provide security are evaluated. The result of this evaluation is a comparison between the availability, the usability and the security of NFC's different operating modes. © 2013 Springer Verlag Wien.",Scopus,Elektrotechnik und Informationstechnik,1177
2933,y,Hide-n-sense: Preserving privacy efficiently in wireless mhealth,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904199307&doi=10.1007%2fs11036-013-0447-x&partnerID=40&md5=b6c1bfb57e73e2ff8b1c3c3ac5fabe2f,"Mare, Shrirang (36086600600); Sorber, Jacob (6506431559); Shin, Minho (7401536635); Cornelius, Cory (24337227200); Kotz, David (7006805893)",10.1007/s11036-013-0447-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904199307&doi=10.1007%2fs11036-013-0447-x&partnerID=40&md5=b6c1bfb57e73e2ff8b1c3c3ac5fabe2f,2014.0,Article,"As healthcare in many countries faces an aging population and rising costs, mobile sensing technologies promise a new opportunity. Using mobile health (mHealth) sensing, which uses medical sensors to collect data about the patients, and mobile phones to act as a gateway between sensors and electronic health record systems, caregivers can continuously monitor the patients and deliver better care. Furthermore, individuals can become better engaged in monitoring and managing their own health. Although some work on mHealth sensing has addressed security, achieving strong privacy for low-power sensors remains a challenge. We make three contributions. First, we propose an mHealth sensing protocol that provides strong security and privacy properties at the link layer, with low energy overhead, suitable for low-power sensors. The protocol uses three novel techniques: adaptive security, to dynamically modify transmission overhead; MAC striping, to make forgery difficult even for small-sized Message Authentication Codes; and asymmetric resource requirements, in recognition of the limited resources in tiny mHealth sensors. Second, we demonstrate its feasibility by implementing a prototype on a Chronos wrist device, and evaluating it experimentally. Third, we provide a security, privacy, and energy analysis of our system. © 2013 Springer Science+Business Media New York.",Scopus,Mobile Networks and Applications,1178
