"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Self-Adaptive Security for SLA Based Smart Contract","I. Singh; S. -W. Lee","Dept. of Computer Engineering, Ajou University, Suwon, Republic of Korea; Dept. of Artificial Intelligence Dept. of Software and Computer Engineering, Ajou University, Suwon, Republic of Korea","2021 IEEE 29th International Requirements Engineering Conference Workshops (REW)","27 Oct 2021","2021","","","388","393","The current smart contracts development practices do not follow a standard security development process to understand and explore the security vulnerabilities and attacks in smart contracts. We propose a self-adaptive security modeling approach for modeling and analyzing Service Level Agreement (SLA) based smart contracts using attack scenarios and goal models. There are many security vulnerabilities and bugs in the smart contract due to inconsistencies in the design of smart contracts. The objective of the proposed research is to help the smart contract security requirements designers and developers to understand the security vulnerabilities, concerns, and to propose a self-adaptive security approach to provide countermeasures to detect and mitigate these attacks in the SLA smart contract in the domain of Blockchain-Based Cloud (BBC).","","978-1-6654-1898-0","10.1109/REW53955.2021.00069","National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582302","Smart Contract;Self-Adaptive Security;Service Level Agreement;Blockchain;Cloud","Analytical models;Conferences;Smart contracts;Computer bugs;Security;Requirements engineering;Standards","blockchains;cloud computing;contracts;security of data;software engineering","security vulnerabilities;self-adaptive security modeling approach;service level agreement;smart contract security requirements designers;self-adaptive security approach;current smart contracts development practices;standard security development process;SLA based smart contract;blockchain-based cloud;BBC","","","","15","IEEE","27 Oct 2021","","","IEEE","IEEE Conferences"
"Power system reliability in terms of the system's operating states","J. Endrenyi; W. H. Wellssow","Kinectrics, Inc., Toronto, ONT, Canada; Forschungsgemeinschaft für Elektrische Anlagen and Stromwirtschaft e.V, Mannheim, Germany","2001 IEEE Porto Power Tech Proceedings (Cat. No.01EX502)","6 Aug 2002","2001","2","","6 pp. vol.2","","In the first part of the paper, a review is given of the various schemes for classifying electric power system operating states as proposed in IEEE, EPRI and CIGRE publications and the International Electrotechnical Vocabulary. Next, distinction is made between system and state adequacy concepts and the adequacy criteria for the two are related for both deterministic and probabilistic adequacy evaluation methods. Finally, a discussion is given of how the system adequacy concept changes when the monopolistic way of operating power systems is replaced by competition on the energy market.","","0-7803-7139-9","10.1109/PTC.2001.964774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=964774","","Power system reliability;Control systems;Power system security;Power system management;Voltage;IEC standards;Power systems;Vocabulary;Power supplies;Energy management","power system reliability;electricity supply industry;reviews;nomenclature;power supply quality;probability","power system reliability;power system operating states;IEEE publications;International Electrotechnical Vocabulary;system adequacy;state adequacy;adequacy criteria;deterministic adequacy evaluation methods;probabilistic adequacy evaluation methods;monopolistic operation;competitive operation;EPRI publications;CIGRE publications","","4","","15","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Ariadne: Topology Aware Adaptive Security for Cyber-Physical Systems","C. Tsigkanos; L. Pasquale; C. Ghezzi; B. Nuseibeh","Politecnico di Milano, Milano, Italy; Lero - the Irish Software Research Centre, Limerick, Ireland; Politecnico di Milano, Milano, Italy; Department of Computing, The Open University, Milton Keynes, UK","2015 IEEE/ACM 37th IEEE International Conference on Software Engineering","17 Aug 2015","2015","2","","729","732","This paper presents Ariadne, a tool for engineering topology aware adaptive security for cyber-physical systems. It allows security software engineers to model security requirements together with the topology of the operational environment. This model is then used at runtime to perform speculative threat analysis to reason about the consequences that topological changes arising from the movement of agents and assets can have on the satisfaction of security requirements. Our tool also identifies an adaptation strategy that applies security controls when necessary to prevent potential security requirements violations.","1558-1225","978-1-4799-1934-5","10.1109/ICSE.2015.234","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7203054","Adaptive Systems;Security;Verification","Security;Topology;Servers;Adaptation models;Runtime;Mobile handsets;Ports (Computers)","security of data;software tools","Ariadne tool;cyber-physical systems;engineering topology aware adaptive security;security software engineers;speculative threat analysis;adaptation strategy","","16","","5","IEEE","17 Aug 2015","","","IEEE","IEEE Conferences"
"Multi-band multi-mode SDR radar platform","Y. -K. Kwag; J. -S. Jung; I. -S. Woo; M. -S. Park","School of Electronics and Information Engineering; School of Electronics and Information Engineering; School of Electronics and Information Engineering; Radar Research Institute, Korea Aerospace University, Goyang-City, korea","2015 IEEE 5th Asia-Pacific Conference on Synthetic Aperture Radar (APSAR)","29 Oct 2015","2015","","","46","49","This paper presents the design results of the multi-band, multi-mode software-defined radar (SDR) system. The SDR platform consists of a multi-band RF modules of S, X, K-bands, and a multi-mode digital modules with a waveform generator for CW, Pulse, FMCW, and LFM Chirp as well as reconfigurable SDR-GUI software module for user interface. This platform can be used for various applications such as security monitoring, collision avoidance, traffic monitoring, and a radar imaging.","","978-1-4673-7297-8","10.1109/APSAR.2015.7306151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7306151","Software Defined Radar (SDR);radar system design;multi-band;multi-mode radar","Software;Radio frequency;Signal processing algorithms;Libraries;Radar imaging","CW radar;FM radar;graphical user interfaces;radar computing;software radio;waveform generators","software-defined radar;SDR system;multiband multimode SDR radar platform;multiband RF modules;S-band digital modules;X-band digital modules;K-band digital modules;multimode digital modules;waveform generator;FMCW radar;LFM Chirp;reconfigurable SDR-GUI software module;user interface;security monitoring;collision avoidance;traffic monitoring;radar imaging","","9","","5","IEEE","29 Oct 2015","","","IEEE","IEEE Conferences"
"Adaptive security system based on intelligent agents for distributed computer systems","V. Mukhin; Y. Kornaga; V. Steshyn; Y. Mostovoy","Department of Computer Systems, Kiev Polytechnic Institute, Ukraine; Department of Computer Systems, Kiev Polytechnic Institute, Ukraine; Department of Technical Cybernetics, Kiev Polytechnic Institute, Ukraine; Department of Technical Cybernetics, Kiev Polytechnic Institute, Ukraine","2016 International Conference on Development and Application Systems (DAS)","16 Jun 2016","2016","","","320","325","In the paper is described a complex adaptive system, which is based on the neural network and on the intelligent agents. This system allows realize an adaptive control for the information security mechanism, it provides timely response to threats and performs the decision making in the real time mode. The developed system allows identify and classify the attacks and to prevent them in order to ensure operation of the fail-safe system and the availability of information resources. The experiments for the data transfer rate analysis in the different observation period on the secured nodes in the distributed computer system are performed.","","978-1-5090-1993-9","10.1109/DAAS.2016.7492595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7492595","security;distributed computer systems;neural networks;intelligent agents;complex adaptive systems","Intelligent agents;Security;Neurons;Biological neural networks;Computer architecture;Computers","adaptive systems;decision making;distributed processing;information resources;multi-agent systems;neural nets;security of data","adaptive security system;intelligent agents;distributed computer systems;complex adaptive system;neural network;adaptive control;information security mechanism;decision making;attack classification;attack identification;fail-safe system;information resource availability;data transfer rate analysis","","3","","14","IEEE","16 Jun 2016","","","IEEE","IEEE Conferences"
"Software and hardware design of a multi-cipher cryptosystem","C. -P. Young; Y. -B. Lin; C. -C. Chia","Department of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan; Department of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan; Department of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan","TENCON 2009 - 2009 IEEE Region 10 Conference","22 Jan 2010","2009","","","1","5","Multi-cipher and multi-mode cryptosystems are widely used for hardware acceleration in modern security protocols. In a session of communication, these protocols can only use an algorithm along with its operation mode. The switching of cipher algorithms and operation modes can occur between sessions of communication. This paper introduces a multi-cipher cryptosystem (MCC) which enables a cryptosystem to use multiple cipher algorithms concurrently in a session of communication. With MCC, a file can be encrypted by different cipher algorithms with diverse parameters. The implementation of a sample MCC is introduced in this paper using Field Programmable Gate Array (FPGA). When the number of crypto-processors in MCC meets the requirements of pipelined scheduling, the throughput can reach its maximum value.","2159-3450","978-1-4244-4546-2","10.1109/TENCON.2009.5396161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5396161","algorithm;design;security;multi-ciphe;multi-mode;hardware scheduling;secure protocols","Hardware;Software design;Cryptography;Data security;Field programmable gate arrays;Communication system security;Computer science;Data engineering;Design engineering;Cities and towns","cryptographic protocols;field programmable gate arrays;hardware-software codesign","software-hardware design;multi-cipher cryptosystem;multi-mode cryptosystem;hardware acceleration;security protocols;field programmable gate array;FPGA","","","","17","IEEE","22 Jan 2010","","","IEEE","IEEE Conferences"
"Adaptive security systems - combining expert systems with adaptive technologies","P. Argo; R. Loveland; K. Anderson; B. Kelley; L. Ticknor; J. Elling; J. Howse; K. Linder; C. Buenafe; B. Berglin; K. Adair; C. Johnson; S. Hruska","Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Los Alamos National Laboratory, Los Alamos, Mexico; Allied Signal Federal Manufacturing and Technology, Albuquerque, NM, USA; Allied Signal Federal Manufacturing and Technology, Albuquerque, NM, USA; Allied Signal Federal Manufacturing and Technology, Albuquerque, NM, USA; Department of Computer Science, Florida State University, Tallahassee, FL, USA; Department of Computer Science, Florida State University, Tallahassee, FL, USA; Department of Computer Science, Florida State University, Tallahassee, FL, USA","1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation","6 Aug 2002","1997","3","","2573","2578 vol.3","The adaptive multisensor integrated security system (AMISS) uses a variety of computational intelligence techniques to reason from raw sensor data through an array of processing layers to arrive at an assessment for alarm/alert conditions based on human behavior within a secure facility. In this paper, we give an overview of the system and briefly describe some of the major components of the system. This system is currently under development and testing in a realistic facility setting.","1062-922X","0-7803-4053-1","10.1109/ICSMC.1997.635322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=635322","","Adaptive systems;Expert systems;Sensor arrays;Data security;Computational intelligence;Intelligent sensors;Sensor systems;Adaptive arrays;Humans;System testing","security;sensor fusion;expert systems;adaptive signal processing;target tracking;database management systems;data acquisition;sensors;inference mechanisms","adaptive security systems;multisensor integrated security system;expert systems;reasoning;alarm;alert condition;sensor fusion;statistical evaluation;data acquisition;target tracking;data mining","","3","1","6","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Poster: Reasoning Based on Imperfect Context Data in Adaptive Security","S. Sartoli; A. S. Namin","Computer Science Department, Texas Tech University, Lubbock, TX, USA; Computer Science Department, Texas Tech University, Lubbock, TX, USA","2015 IEEE/ACM 37th IEEE International Conference on Software Engineering","17 Aug 2015","2015","2","","835","836","Enabling software systems to adjust their protection in continuously changing environments with imperfect context information is a grand challenging problem. The issue of uncertain reasoning based on imperfect information has been overlooked in traditional logic programming with classical negation when applied to dynamic systems. This paper sketches a non-monotonic approach based on Answer Set Programming to reason with imperfect context data in adaptive security where there is little or no knowledge about certainty of the actions and events.","1558-1225","978-1-4799-1934-5","10.1109/ICSE.2015.272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7203093","Adaptive security;imperfect data;non-monotonic logic","Context;Security;Cognition;Adaptation models;Monitoring;Context modeling;Patents","data protection;logic programming;security of data","imperfect context data;adaptive security;software systems;logic programming;dynamic systems;nonmonotonic approach;answer set programming","","4","","5","IEEE","17 Aug 2015","","","IEEE","IEEE Conferences"
"Security-Measurability-Enhancing Mechanisms for a Distributed Adaptive Security Monitoring System","R. M. Savola; P. Heinonen","VTT Technical Research Center of Finland, Oulu, Finland; VTT Technical Research Center of Finland, Oulu, Finland","2010 Fourth International Conference on Emerging Security Information, Systems and Technologies","11 Nov 2010","2010","","","25","34","Adaptive security management enables resilience, self-protection and self-healing functionality in business-critical applications, their platforms and networks. Sufficient and credible security evidence gathered from the system and its use forms the basis for adaptive security decision-making. This study proposes practical and systematic security-measurability-enhancing mechanisms that support adaptive and distributed security monitoring of telecommunications and software-intensive systems. The study also analyzes the feasibility of the proposed mechanisms.","2162-2116","978-1-4244-7517-9","10.1109/SECURWARE.2010.12","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5630129","security monitoring;security metrics;adaptive security management","Monitoring;Authentication;Measurement;Engines;Quality of service;Computer crashes","security of data","security measurability enhancing mechanisms;distributed adaptive security monitoring system;self protection;self healing functionality;business critical applications;security evidence;adaptive security decision making;software intensive systems","","13","1","38","IEEE","11 Nov 2010","","","IEEE","IEEE Conferences"
"Steady state and dynamic security assessment in composite power systems","Hyungchul Kim; Chanan Singh","Department of Electrical Engineering, Texas A and M University, College Station, TX, USA; Department of Electrical Engineering, Texas A and M University, College Station, TX, USA","2003 IEEE International Symposium on Circuits and Systems (ISCAS)","20 Jun 2003","2003","3","","III","III","Security analysis is one of the important issues in power system reliability evaluation. A probabilistic method using sequential Monte Carlo simulation is introduced for modeling and integration of steady state and dynamic security assessment in computing the reliability indices. These system indices provide quantitative measures of the system operating states for use in short and long term planning. Case studies of the Western System Coordinating Council (WSCC) system and IEEE reliability test system (RTS) are described to demonstrate this approach.","","0-7803-7761-3","10.1109/ISCAS.2003.1205020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1205020","","Power system dynamics;Power system security;Steady-state;Power system reliability;Power system analysis computing;Power system modeling;Power system measurements;Power system simulation;Power system planning;Councils","power system security;power system simulation;power system planning;power system reliability;power system stability;Monte Carlo methods","composite power systems;dynamic security assessment;steady state assessment;power system reliability evaluation;probabilistic method;sequential Monte Carlo simulation;reliability indices;system operating states;Western System Coordinating Council system;IEEE reliability test system","","2","","11","IEEE","20 Jun 2003","","","IEEE","IEEE Conferences"
"Case-Based Reasoning Approach to Voltage Security Assessment of Power Systems","N. P. Patidar; J. Sharma","Department of Electrical Engineering, Indian Institute of Technology, Roorkee, India; Department of Electrical Engineering, Indian Institute of Technology, Roorkee, India","2006 IEEE International Conference on Industrial Technology","18 Jun 2007","2006","","","2768","2772","This paper presents case-based reasoning (CBR) technique, a novel approach for voltage security assessment in real time environment. The CBR is an artificial intelligence methodology; extract the information of voltage security from large sets of possible operating conditions of the power system, which are screened off-line by randomly varying the real and reactive loads at PQ buses. In real time environment, data-base may be created by keeping the record of operating states by state estimation. The severity of contingency for each case with respect to different contingencies (single line outages) is assessed by number of secure and insecure operating states, which is predicted by CBR. Security classes are defined by threshold value of maximum loadability margins, calculated using the continuation power flow analysis. The effectiveness of the proposed approach is tested on 30-Bus IEEE test system. The proposed method gives fast and accurate voltage security information for unknown patterns and it is found to be suitable for on-line applications at energy management systems.","","1-4244-0725-7","10.1109/ICIT.2006.372616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4237938","Case-based reasoning;Maximum Loadability margins;voltage security assessment","Power system security;Voltage;Information security;Data security;System testing;Artificial intelligence;Data mining;State estimation;Load flow analysis;Energy management","case-based reasoning;energy management systems;learning (artificial intelligence);power engineering computing;power system management;power system security","case-based reasoning;voltage security assessment;power systems;artificial intelligence;PQ buses;operating states;continuation power flow analysis;energy management systems","","5","1","11","IEEE","18 Jun 2007","","","IEEE","IEEE Conferences"
"A Novel Economical Embedded Multi-mode Intelligent Control System for Powered Wheelchair","J. Liu; H. Zhang; B. Fan; G. Wang; J. Wu","School of Mechanical and Electrical Engineering, University of Nanchang, Nanchang, China; School of Mechanical and Electrical Engineering, University of Nanchang, Nanchang, China; School of Mechanical and Electrical Engineering, University of Nanchang, Nanchang, China; Department of Electrical and Computer Engineering, University of Windsor, Windsor, Canada; Department of Electrical and Computer Engineering, University of Windsor, Windsor, Canada","2010 International Conference on Computing, Control and Industrial Engineering","28 Jun 2010","2010","1","","156","159","In order to assist different kinds of disabled persons and senior citizens, to lower the cost and improve the effectiveness and convenience of human-machine interaction, a novel economical embedded multi-mode intelligent control system for powered wheelchair is developed. The system is based on a high-performance 16-bit compact single chip system. It has “Manual”, “Speech”, “Vision”, and “Autonomous” four modes that are fulfilled by four modules. The mode and the corresponding module can be customized according to the needs of different users and situations and that makes a further lower cost. In addition, fusion of multi-mode and other security measures are discussed. The hardware, software, control mechanism, and some experimental results are elaborated in the paper.","","978-0-7695-4026-9","10.1109/CCIE.2010.47","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5492056","embedded control system;multi-mode human-machine interaction;intelligent wheelchair","Power generation economics;Intelligent control;Wheelchairs;Control systems;Costs;Man machine systems;Speech;Communication system control;Portable computers;Intelligent sensors","embedded systems;handicapped aids;intelligent control;man-machine systems;wheelchairs","economical embedded multimode intelligent control system;powered wheelchair;disabled persons;senior citizens;human-machine interaction","","12","","8","IEEE","28 Jun 2010","","","IEEE","IEEE Conferences"
"TAS-IoT: Trust-Based Adaptive Security in the IoT","H. Hellaoui; A. Bouabdallah; M. Koudil","Ecole nationale Supérieure d'Informatique ESI, LMCS Laboratory, Oued Smar, El Harrach, Algiers, Algeria; Heudiasyc, Sorbonne Univ., Compi`egne, France; Ecole nationale Supérieure d'Informatique ESI, LMCS Laboratory, Oued Smar, El Harrach, Algiers, Algeria","2016 IEEE 41st Conference on Local Computer Networks (LCN)","26 Dec 2016","2016","","","599","602","Providing efficient security services in dynamic low-power environments as the Internet of Things (IoT) is a challenging task. The deployment of static security services will consume the energy even if it is not required in some situations, so this induces a waste of resources. In this paper, we introduce an efficient model for adaptive security in the IoT based on trust management. Most of existing adaptive security approaches lack of practical means to evaluate threats. On the other hand, trust management systems are designed to deal with selfish behaviors or internal attacks and not to assist cryptographic measures. Our solution evaluates the trust level related to the presence of security threats among nodes, and adapt consequently cryptographic measures. The obtained simulation results show that our solution reduces considerably energy consumption and remains yet secure.","","978-1-5090-2054-6","10.1109/LCN.2016.101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7796850","Internet of Things (IoT);Adaptive security;Trust management","Security;Adaptation models;Trust management;Mathematical models;Authentication;Cryptography;Behavioral sciences","computer network security;Internet of Things;trusted computing","TAS-IoT;trust-based adaptive security;IoT;Internet of Things;trust management systems;security threats;energy consumption","","17","","10","IEEE","26 Dec 2016","","","IEEE","IEEE Conferences"
